Nro;produto;Unidade;Ceasa;Mês/Ano;Média dos preços Mensal
1;TOMATE;KG;CEAGESP - Araçatuba;mai/06;1, 10
2;TOMATE;KG;CEAGESP - Araçatuba;abr/07;1, 42
3;TOMATE;KG;CEAGESP - Araçatuba;ago/07;0, 74
4;TOMATE;KG;CEAGESP - Araçatuba;set/07;0, 65
5;TOMATE;KG;CEAGESP - Araçatuba;out/07;0, 92
6;TOMATE;KG;CEAGESP - Araçatuba;nov/07;0, 87
7;TOMATE;KG;CEAGESP - Araçatuba;dez/07;0, 71
8;TOMATE;KG;CEAGESP - Araçatuba;jan/08;0, 83
9;TOMATE;KG;CEAGESP - Araçatuba;fev/08;1, 09
10;TOMATE;KG;CEAGESP - Araçatuba;mar/08;1, 53
11;TOMATE;KG;CEAGESP - Araçatuba;mar/09;1, 57
12;TOMATE;KG;CEAGESP - Araçatuba;abr/09;1, 43
13;TOMATE;KG;CEAGESP - Araçatuba;mai/09;1, 07
14;TOMATE;KG;CEAGESP - Araçatuba;jun/09;0, 67
15;TOMATE;KG;CEAGESP - Araçatuba;jul/09;0, 78
16;TOMATE;KG;CEAGESP - Araçatuba;ago/09;0, 84
17;TOMATE;KG;CEAGESP - Araçatuba;set/09;0, 90
18;TOMATE;KG;CEAGESP - Araçatuba;out/09;1, 17
19;TOMATE;KG;CEAGESP - Araçatuba;nov/09;1, 34
20;TOMATE;KG;CEAGESP - Araçatuba;dez/09;1, 35
21;TOMATE;KG;CEAGESP - Araçatuba;jan/10;1, 05
22;TOMATE;KG;CEAGESP - Araçatuba;fev/10;1, 14
23;TOMATE;KG;CEAGESP - Araçatuba;mar/10;1, 64
24;TOMATE;KG;CEAGESP - Araçatuba;abr/10;0, 87
25;TOMATE;KG;CEAGESP - Araçatuba;mai/10;0, 87
26;TOMATE;KG;CEAGESP - Araçatuba;jun/10;0, 86
27;TOMATE;KG;CEAGESP - Araçatuba;jul/10;0, 61
28;TOMATE;KG;CEAGESP - Araçatuba;ago/10;0, 60
29;TOMATE;KG;CEAGESP - Araçatuba;set/10;0, 57
30;TOMATE;KG;CEAGESP - Araçatuba;out/10;0, 74
31;TOMATE;KG;CEAGESP - Araçatuba;nov/10;1, 00
32;TOMATE;KG;CEAGESP - Araçatuba;dez/10;1, 00
33;TOMATE;KG;CEAGESP - Araçatuba;jan/11;1, 35
34;TOMATE;KG;CEAGESP - Araçatuba;fev/11;1, 01
35;TOMATE;KG;CEAGESP - Araçatuba;mar/11;2, 02
36;TOMATE;KG;CEAGESP - Araçatuba;abr/11;2, 32
37;TOMATE;KG;CEAGESP - Araçatuba;mai/11;1, 55
38;TOMATE;KG;CEAGESP - Araçatuba;jun/11;1, 62
39;TOMATE;KG;CEAGESP - Araçatuba;jul/11;1, 28
40;TOMATE;KG;CEAGESP - Araçatuba;ago/11;1, 30
41;TOMATE;KG;CEAGESP - Araçatuba;set/11;1, 33
42;TOMATE;KG;CEAGESP - Araçatuba;out/11;1, 23
43;TOMATE;KG;CEAGESP - Araçatuba;nov/11;1, 45
44;TOMATE;KG;CEAGESP - Araçatuba;dez/11;0, 90
45;TOMATE;KG;CEAGESP - Araçatuba;jan/12;1, 10
46;TOMATE;KG;CEAGESP - Araçatuba;fev/12;1, 03
47;TOMATE;KG;CEAGESP - Araçatuba;mar/12;1, 36
48;TOMATE;KG;CEAGESP - Araçatuba;abr/12;1, 28
49;TOMATE;KG;CEAGESP - Araçatuba;mai/12;1, 43
50;TOMATE;KG;CEAGESP - Araçatuba;jun/12;2, 11
51;TOMATE;KG;CEAGESP - Araçatuba;jul/12;3, 71
52;TOMATE;KG;CEAGESP - Araçatuba;ago/12;3, 82
53;TOMATE;KG;CEAGESP - Araçatuba;out/12;1, 79
54;TOMATE;KG;CEAGESP - Araçatuba;nov/12;2, 06
55;TOMATE;KG;CEAGESP - Araçatuba;dez/12;2, 38
56;TOMATE;KG;CEAGESP - Araçatuba;jan/13;3, 31
57;TOMATE;KG;CEAGESP - Araçatuba;fev/13;4, 13
58;TOMATE;KG;CEAGESP - Araçatuba;mar/13;5, 19
59;TOMATE;KG;CEAGESP - Araçatuba;abr/13;5, 17
60;TOMATE;KG;CEAGESP - Araçatuba;mai/13;4, 21
61;TOMATE;KG;CEAGESP - Araçatuba;jun/13;3, 45
62;TOMATE;KG;CEAGESP - Araçatuba;jul/13;1, 85
63;TOMATE;KG;CEAGESP - Araçatuba;ago/13;1, 90
64;TOMATE;KG;CEAGESP - Araçatuba;set/13;1, 70
65;TOMATE;KG;CEAGESP - Araçatuba;out/13;2, 20
66;TOMATE;KG;CEAGESP - Araçatuba;nov/13;2, 75
67;TOMATE;KG;CEAGESP - Araçatuba;dez/13;1, 99
68;TOMATE;KG;CEAGESP - Araçatuba;jan/14;1, 71
69;TOMATE;KG;CEAGESP - Araçatuba;abr/14;4, 35
70;TOMATE;KG;CEAGESP - Araçatuba;mai/14;4, 80
71;TOMATE;KG;CEAGESP - Araçatuba;jun/14;3, 38
72;TOMATE;KG;CEAGESP - Araçatuba;jul/14;2, 81
73;TOMATE;KG;CEAGESP - Araçatuba;ago/14;2, 88
74;TOMATE;KG;CEAGESP - Araçatuba;set/14;2, 52
75;TOMATE;KG;CEAGESP - Araçatuba;out/14;2, 63
76;TOMATE;KG;CEAGESP - Araçatuba;nov/14;2, 69
77;TOMATE;KG;CEAGESP - Araçatuba;dez/14;2, 19
78;TOMATE;KG;CEAGESP - Araçatuba;jan/15;1, 23
79;TOMATE;KG;CEAGESP - Araçatuba;fev/15;2, 73
80;TOMATE;KG;CEAGESP - Araçatuba;mar/15;3, 36
81;TOMATE;KG;CEAGESP - Araçatuba;abr/15;3, 51
82;TOMATE;KG;CEAGESP - Araçatuba;mai/15;4, 44
83;TOMATE;KG;CEAGESP - Araçatuba;jun/15;4, 44
84;TOMATE;KG;CEAGESP - Araçatuba;jul/15;3, 24
85;TOMATE;KG;CEAGESP - Araçatuba;set/15;2, 56
86;TOMATE;KG;CEAGESP - Araçatuba;out/15;2, 66
87;TOMATE;KG;CEAGESP - Araçatuba;nov/15;3, 04
88;TOMATE;KG;CEAGESP - Araçatuba;dez/15;3, 69
89;TOMATE;KG;CEAGESP - Araçatuba;jan/16;4, 32
90;TOMATE;KG;CEAGESP - Araçatuba;fev/16;4, 19
91;TOMATE;KG;CEAGESP - Araçatuba;mar/16;3, 39
92;TOMATE;KG;CEAGESP - Araçatuba;abr/16;2, 67
93;TOMATE;KG;CEAGESP - Araçatuba;mai/16;3, 67
94;TOMATE;KG;CEAGESP - Araçatuba;dez/16;3, 08
95;TOMATE;KG;CEAGESP - Araçatuba;jan/17;2, 10
96;TOMATE;KG;CEAGESP - Araçatuba;fev/17;1, 54
97;TOMATE;KG;CEAGESP - Araçatuba;mar/17;3, 05
98;TOMATE;KG;CEAGESP - Araçatuba;abr/17;4, 73
99;TOMATE;KG;CEAGESP - Araçatuba;mai/17;4, 73
100;TOMATE;KG;CEAGESP - Araçatuba;jun/17;3, 82
101;TOMATE;KG;CEAGESP - Araçatuba;jul/17;3, 55
102;TOMATE;KG;CEAGESP - Araçatuba;ago/17;3, 55
103;TOMATE;KG;CEAGESP - Araçatuba;set/17;2, 54
104;TOMATE;KG;CEAGESP - Araçatuba;out/17;1, 52
105;TOMATE;KG;CEAGESP - Araçatuba;nov/17;2, 10
106;TOMATE;KG;CEAGESP - Araçatuba;dez/17;3, 02
107;TOMATE;KG;CEAGESP - Araçatuba;jan/18;4, 25
108;TOMATE;KG;CEAGESP - Araçatuba;fev/18;4, 25
109;TOMATE;KG;CEAGESP - Araçatuba;abr/18;4, 25
110;TOMATE;KG;CEAGESP - Araçatuba;mai/18;4, 25
111;TOMATE;KG;CEAGESP - Araçatuba;jun/18;2, 51
112;TOMATE;KG;CEAGESP - Araçatuba;jul/18;1, 73
113;TOMATE;KG;CEAGESP - Araçatuba;ago/18;1, 66
114;TOMATE;KG;CEAGESP - Araçatuba;out/18;4, 84
115;TOMATE;KG;CEAGESP - Araçatuba;fev/19;3, 39
116;TOMATE;KG;CEAGESP - Araçatuba;mar/19;3, 94
117;TOMATE;KG;CEAGESP - Araçatuba;abr/19;5, 04
118;TOMATE;KG;CEAGESP - Araçatuba;mai/19;3, 68
119;TOMATE;KG;CEAGESP - Araçatuba;jun/19;5, 59
120;TOMATE;KG;CEAGESP - Araçatuba;jul/19;5, 59
121;TOMATE;KG;CEAGESP - Araçatuba;ago/19;5, 59
122;TOMATE;KG;CEAGESP - Araçatuba;set/19;2, 32
123;TOMATE;KG;CEAGESP - Araçatuba;out/19;2, 96
124;TOMATE;KG;CEAGESP - Araçatuba;nov/19;2, 61
125;TOMATE;KG;CEAGESP - Araçatuba;dez/19;2, 53
126;TOMATE;KG;CEAGESP - Araçatuba;jan/20;4, 02
127;TOMATE;KG;CEAGESP - Araçatuba;fev/20;4, 17
128;TOMATE;KG;CEAGESP - Araçatuba;mar/20;4, 48
129;TOMATE;KG;CEAGESP - Araçatuba;jun/20;2, 31
130;TOMATE;KG;CEAGESP - Araçatuba;jul/20;1, 79
131;TOMATE;KG;CEAGESP - Araçatuba;ago/20;3, 05
132;TOMATE;KG;CEAGESP - Araçatuba;set/20;3, 00
133;TOMATE;KG;CEAGESP - Araçatuba;out/20;5, 05
134;TOMATE;KG;CEAGESP - Araçatuba;nov/20;4, 58
135;TOMATE;KG;CEAGESP - Araçatuba;dez/20;3, 78
136;TOMATE;KG;CEAGESP - Araraquara;mar/06;0, 77
137;TOMATE;KG;CEAGESP - Araraquara;abr/06;1, 11
138;TOMATE;KG;CEAGESP - Araraquara;mai/06;0, 89
139;TOMATE;KG;CEAGESP - Araraquara;jun/06;0, 66
140;TOMATE;KG;CEAGESP - Araraquara;jul/06;0, 64
141;TOMATE;KG;CEAGESP - Araraquara;ago/06;0, 59
142;TOMATE;KG;CEAGESP - Araraquara;set/06;0, 72
143;TOMATE;KG;CEAGESP - Araraquara;mar/09;1, 67
144;TOMATE;KG;CEAGESP - Araraquara;abr/09;1, 90
145;TOMATE;KG;CEAGESP - Araraquara;ago/09;1, 97
146;TOMATE;KG;CEAGESP - Araraquara;set/09;1, 74
147;TOMATE;KG;CEAGESP - Araraquara;out/09;2, 17
148;TOMATE;KG;CEAGESP - Araraquara;nov/09;1, 70
149;TOMATE;KG;CEAGESP - Araraquara;dez/09;1, 50
150;TOMATE;KG;CEAGESP - Araraquara;jan/10;0, 94
151;TOMATE;KG;CEAGESP - Araraquara;fev/10;1, 24
152;TOMATE;KG;CEAGESP - Araraquara;mar/10;2, 39
153;TOMATE;KG;CEAGESP - Araraquara;abr/10;2, 27
154;TOMATE;KG;CEAGESP - Araraquara;mai/10;1, 67
155;TOMATE;KG;CEAGESP - Araraquara;jun/10;1, 56
156;TOMATE;KG;CEAGESP - Araraquara;jul/10;0, 75
157;TOMATE;KG;CEAGESP - Araraquara;ago/10;1, 04
158;TOMATE;KG;CEAGESP - Araraquara;set/10;0, 90
159;TOMATE;KG;CEAGESP - Araraquara;out/10;1, 07
160;TOMATE;KG;CEAGESP - Araraquara;nov/10;0, 99
161;TOMATE;KG;CEAGESP - Araraquara;dez/10;1, 19
162;TOMATE;KG;CEAGESP - Araraquara;jan/11;1, 49
163;TOMATE;KG;CEAGESP - Araraquara;fev/11;2, 04
164;TOMATE;KG;CEAGESP - Araraquara;mar/11;2, 33
165;TOMATE;KG;CEAGESP - Araraquara;abr/11;1, 90
166;TOMATE;KG;CEAGESP - Araraquara;mai/11;2, 10
167;TOMATE;KG;CEAGESP - Araraquara;jun/11;2, 15
168;TOMATE;KG;CEAGESP - Araraquara;jul/11;1, 55
169;TOMATE;KG;CEAGESP - Araraquara;ago/11;1, 80
170;TOMATE;KG;CEAGESP - Araraquara;set/11;1, 69
171;TOMATE;KG;CEAGESP - Araraquara;out/11;1, 60
172;TOMATE;KG;CEAGESP - Araraquara;nov/11;1, 73
173;TOMATE;KG;CEAGESP - Araraquara;dez/11;1, 62
174;TOMATE;KG;CEAGESP - Araraquara;jan/12;1, 84
175;TOMATE;KG;CEAGESP - Araraquara;fev/12;1, 21
176;TOMATE;KG;CEAGESP - Araraquara;mar/12;1, 41
177;TOMATE;KG;CEAGESP - Araraquara;abr/12;1, 17
178;TOMATE;KG;CEAGESP - Araraquara;mai/12;1, 55
179;TOMATE;KG;CEAGESP - Araraquara;jun/12;2, 06
180;TOMATE;KG;CEAGESP - Araraquara;jul/12;3, 61
181;TOMATE;KG;CEAGESP - Araraquara;ago/12;3, 54
182;TOMATE;KG;CEAGESP - Araraquara;set/12;2, 27
183;TOMATE;KG;CEAGESP - Araraquara;out/12;1, 99
184;TOMATE;KG;CEAGESP - Araraquara;nov/12;2, 09
185;TOMATE;KG;CEAGESP - Araraquara;dez/12;2, 03
186;TOMATE;KG;CEAGESP - Araraquara;jan/13;3, 10
187;TOMATE;KG;CEAGESP - Araraquara;fev/13;3, 76
188;TOMATE;KG;CEAGESP - Araraquara;mar/13;4, 18
189;TOMATE;KG;CEAGESP - Araraquara;abr/13;3, 91
190;TOMATE;KG;CEAGESP - Araraquara;mai/13;3, 02
191;TOMATE;KG;CEAGESP - Araraquara;jun/13;2, 83
192;TOMATE;KG;CEAGESP - Araraquara;jul/13;1, 44
193;TOMATE;KG;CEAGESP - Araraquara;ago/13;1, 42
194;TOMATE;KG;CEAGESP - Araraquara;set/13;1, 33
195;TOMATE;KG;CEAGESP - Araraquara;out/13;1, 89
196;TOMATE;KG;CEAGESP - Araraquara;nov/13;2, 16
197;TOMATE;KG;CEAGESP - Araraquara;dez/13;2, 02
198;TOMATE;KG;CEAGESP - Araraquara;jan/14;1, 71
199;TOMATE;KG;CEAGESP - Araraquara;fev/14;1, 60
200;TOMATE;KG;CEAGESP - Araraquara;mar/14;3, 74
201;TOMATE;KG;CEAGESP - Araraquara;abr/14;3, 16
202;TOMATE;KG;CEAGESP - Araraquara;mai/14;3, 94
203;TOMATE;KG;CEAGESP - Araraquara;jun/14;2, 47
204;TOMATE;KG;CEAGESP - Araraquara;jul/14;2, 14
205;TOMATE;KG;CEAGESP - Araraquara;ago/14;2, 18
206;TOMATE;KG;CEAGESP - Araraquara;set/14;1, 79
207;TOMATE;KG;CEAGESP - Araraquara;out/14;2, 21
208;TOMATE;KG;CEAGESP - Araraquara;nov/14;2, 43
209;TOMATE;KG;CEAGESP - Araraquara;dez/14;1, 93
210;TOMATE;KG;CEAGESP - Araraquara;jan/15;2, 50
211;TOMATE;KG;CEAGESP - Araraquara;fev/15;3, 12
212;TOMATE;KG;CEAGESP - Araraquara;mar/15;3, 10
213;TOMATE;KG;CEAGESP - Araraquara;abr/15;3, 77
214;TOMATE;KG;CEAGESP - Araraquara;mai/15;4, 20
215;TOMATE;KG;CEAGESP - Araraquara;jun/15;2, 76
216;TOMATE;KG;CEAGESP - Araraquara;jul/15;2, 74
217;TOMATE;KG;CEAGESP - Araraquara;ago/15;2, 39
218;TOMATE;KG;CEAGESP - Araraquara;set/15;1, 95
219;TOMATE;KG;CEAGESP - Araraquara;out/15;1, 70
220;TOMATE;KG;CEAGESP - Araraquara;nov/15;2, 80
221;TOMATE;KG;CEAGESP - Araraquara;dez/15;3, 82
222;TOMATE;KG;CEAGESP - Araraquara;jan/16;5, 11
223;TOMATE;KG;CEAGESP - Araraquara;fev/16;3, 38
224;TOMATE;KG;CEAGESP - Araraquara;mar/16;3, 14
225;TOMATE;KG;CEAGESP - Araraquara;abr/16;2, 81
226;TOMATE;KG;CEAGESP - Araraquara;mai/16;3, 22
227;TOMATE;KG;CEAGESP - Araraquara;jun/16;3, 01
228;TOMATE;KG;CEAGESP - Araraquara;jul/16;2, 47
229;TOMATE;KG;CEAGESP - Araraquara;ago/16;2, 88
230;TOMATE;KG;CEAGESP - Araraquara;set/16;2, 89
231;TOMATE;KG;CEAGESP - Araraquara;out/16;2, 68
232;TOMATE;KG;CEAGESP - Araraquara;nov/16;2, 34
233;TOMATE;KG;CEAGESP - Araraquara;dez/16;2, 06
234;TOMATE;KG;CEAGESP - Araraquara;jan/17;1, 68
235;TOMATE;KG;CEAGESP - Araraquara;fev/17;2, 04
236;TOMATE;KG;CEAGESP - Araraquara;mar/17;2, 86
237;TOMATE;KG;CEAGESP - Araraquara;abr/17;3, 61
238;TOMATE;KG;CEAGESP - Araraquara;mai/17;3, 40
239;TOMATE;KG;CEAGESP - Araraquara;jun/17;2, 64
240;TOMATE;KG;CEAGESP - Araraquara;jul/17;3, 33
241;TOMATE;KG;CEAGESP - Araraquara;ago/17;2, 21
242;TOMATE;KG;CEAGESP - Araraquara;set/17;2, 05
243;TOMATE;KG;CEAGESP - Araraquara;out/17;2, 51
244;TOMATE;KG;CEAGESP - Araraquara;nov/17;1, 77
245;TOMATE;KG;CEAGESP - Araraquara;dez/17;2, 68
246;TOMATE;KG;CEAGESP - Araraquara;jan/18;3, 66
247;TOMATE;KG;CEAGESP - Araraquara;fev/18;3, 55
248;TOMATE;KG;CEAGESP - Araraquara;mar/18;3, 44
249;TOMATE;KG;CEAGESP - Araraquara;abr/18;3, 87
250;TOMATE;KG;CEAGESP - Araraquara;mai/18;3, 64
251;TOMATE;KG;CEAGESP - Araraquara;jun/18;2, 72
252;TOMATE;KG;CEAGESP - Araraquara;jul/18;2, 19
253;TOMATE;KG;CEAGESP - Araraquara;ago/18;2, 23
254;TOMATE;KG;CEAGESP - Araraquara;set/18;2, 64
255;TOMATE;KG;CEAGESP - Araraquara;out/18;3, 96
256;TOMATE;KG;CEAGESP - Araraquara;nov/18;4, 49
257;TOMATE;KG;CEAGESP - Araraquara;dez/18;3, 90
258;TOMATE;KG;CEAGESP - Araraquara;jan/19;3, 05
259;TOMATE;KG;CEAGESP - Araraquara;fev/19;3, 28
260;TOMATE;KG;CEAGESP - Araraquara;mar/19;4, 02
261;TOMATE;KG;CEAGESP - Araraquara;abr/19;4, 57
262;TOMATE;KG;CEAGESP - Araraquara;mai/19;3, 50
263;TOMATE;KG;CEAGESP - Araraquara;jun/19;3, 82
264;TOMATE;KG;CEAGESP - Araraquara;jul/19;3, 79
265;TOMATE;KG;CEAGESP - Araraquara;ago/19;2, 46
266;TOMATE;KG;CEAGESP - Araraquara;set/19;2, 01
267;TOMATE;KG;CEAGESP - Araraquara;out/19;2, 25
268;TOMATE;KG;CEAGESP - Araraquara;nov/19;2, 07
269;TOMATE;KG;CEAGESP - Araraquara;dez/19;2, 55
270;TOMATE;KG;CEAGESP - Araraquara;jan/20;3, 15
271;TOMATE;KG;CEAGESP - Araraquara;fev/20;3, 44
272;TOMATE;KG;CEAGESP - Araraquara;mar/20;3, 64
273;TOMATE;KG;CEAGESP - Araraquara;abr/20;3, 50
274;TOMATE;KG;CEAGESP - Araraquara;mai/20;3, 02
275;TOMATE;KG;CEAGESP - Araraquara;jun/20;2, 08
276;TOMATE;KG;CEAGESP - Araraquara;jul/20;1, 67
277;TOMATE;KG;CEAGESP - Araraquara;ago/20;2, 30
278;TOMATE;KG;CEAGESP - Araraquara;set/20;2, 71
279;TOMATE;KG;CEAGESP - Araraquara;out/20;3, 64
280;TOMATE;KG;CEAGESP - Araraquara;nov/20;3, 76
281;TOMATE;KG;CEAGESP - Araraquara;dez/20;3, 70
282;TOMATE;KG;CEAGESP - Bauru;mar/06;1, 59
283;TOMATE;KG;CEAGESP - Bauru;abr/06;1, 09
284;TOMATE;KG;CEAGESP - Bauru;mai/06;1, 13
285;TOMATE;KG;CEAGESP - Bauru;jun/06;0, 53
286;TOMATE;KG;CEAGESP - Bauru;jul/06;0, 47
287;TOMATE;KG;CEAGESP - Bauru;ago/06;0, 54
288;TOMATE;KG;CEAGESP - Bauru;set/06;0, 66
289;TOMATE;KG;CEAGESP - Bauru;out/06;1, 02
290;TOMATE;KG;CEAGESP - Bauru;nov/06;0, 98
291;TOMATE;KG;CEAGESP - Bauru;dez/06;1, 27
292;TOMATE;KG;CEAGESP - Bauru;jan/07;1, 79
293;TOMATE;KG;CEAGESP - Bauru;fev/07;1, 66
294;TOMATE;KG;CEAGESP - Bauru;mar/07;2, 41
295;TOMATE;KG;CEAGESP - Bauru;abr/07;1, 92
296;TOMATE;KG;CEAGESP - Bauru;mai/07;1, 89
297;TOMATE;KG;CEAGESP - Bauru;jun/07;1, 88
298;TOMATE;KG;CEAGESP - Bauru;jul/07;1, 88
299;TOMATE;KG;CEAGESP - Bauru;ago/07;1, 63
300;TOMATE;KG;CEAGESP - Bauru;set/07;1, 22
301;TOMATE;KG;CEAGESP - Bauru;out/07;1, 02
302;TOMATE;KG;CEAGESP - Bauru;nov/07;0, 98
303;TOMATE;KG;CEAGESP - Bauru;dez/07;0, 94
304;TOMATE;KG;CEAGESP - Bauru;jan/08;1, 40
305;TOMATE;KG;CEAGESP - Bauru;fev/08;1, 03
306;TOMATE;KG;CEAGESP - Bauru;mar/08;1, 38
307;TOMATE;KG;CEAGESP - Bauru;abr/08;2, 01
308;TOMATE;KG;CEAGESP - Bauru;mai/08;1, 67
309;TOMATE;KG;CEAGESP - Bauru;jun/08;1, 78
310;TOMATE;KG;CEAGESP - Bauru;jul/08;2, 13
311;TOMATE;KG;CEAGESP - Bauru;set/08;2, 03
312;TOMATE;KG;CEAGESP - Bauru;out/08;1, 04
313;TOMATE;KG;CEAGESP - Bauru;nov/08;1, 13
314;TOMATE;KG;CEAGESP - Bauru;dez/08;1, 13
315;TOMATE;KG;CEAGESP - Bauru;nov/09;1, 46
316;TOMATE;KG;CEAGESP - Bauru;dez/09;1, 46
317;TOMATE;KG;CEAGESP - Bauru;jan/10;1, 46
318;TOMATE;KG;CEAGESP - Bauru;fev/10;1, 46
319;TOMATE;KG;CEAGESP - Bauru;mar/10;1, 46
320;TOMATE;KG;CEAGESP - Bauru;abr/10;1, 46
321;TOMATE;KG;CEAGESP - Bauru;mai/10;1, 46
322;TOMATE;KG;CEAGESP - Bauru;jun/10;1, 46
323;TOMATE;KG;CEAGESP - Bauru;jul/10;1, 46
324;TOMATE;KG;CEAGESP - Bauru;ago/10;1, 46
325;TOMATE;KG;CEAGESP - Bauru;nov/12;1, 52
326;TOMATE;KG;CEAGESP - Bauru;dez/12;1, 64
327;TOMATE;KG;CEAGESP - Bauru;jan/13;2, 31
328;TOMATE;KG;CEAGESP - Bauru;fev/13;2, 52
329;TOMATE;KG;CEAGESP - Bauru;mar/13;3, 20
330;TOMATE;KG;CEAGESP - Bauru;abr/13;3, 31
331;TOMATE;KG;CEAGESP - Bauru;mai/13;2, 88
332;TOMATE;KG;CEAGESP - Bauru;jun/13;2, 74
333;TOMATE;KG;CEAGESP - Bauru;jul/13;1, 88
334;TOMATE;KG;CEAGESP - Bauru;ago/13;1, 63
335;TOMATE;KG;CEAGESP - Bauru;set/13;1, 17
336;TOMATE;KG;CEAGESP - Bauru;out/13;1, 38
337;TOMATE;KG;CEAGESP - Bauru;nov/13;1, 46
338;TOMATE;KG;CEAGESP - Bauru;dez/13;1, 55
339;TOMATE;KG;CEAGESP - Bauru;jan/14;1, 42
340;TOMATE;KG;CEAGESP - Bauru;fev/14;1, 29
341;TOMATE;KG;CEAGESP - Bauru;mar/14;3, 31
342;TOMATE;KG;CEAGESP - Bauru;abr/14;2, 68
343;TOMATE;KG;CEAGESP - Bauru;mai/14;2, 54
344;TOMATE;KG;CEAGESP - Bauru;jun/14;2, 13
345;TOMATE;KG;CEAGESP - Bauru;jul/14;1, 88
346;TOMATE;KG;CEAGESP - Bauru;ago/14;1, 51
347;TOMATE;KG;CEAGESP - Bauru;set/14;1, 43
348;TOMATE;KG;CEAGESP - Bauru;out/14;1, 47
349;TOMATE;KG;CEAGESP - Bauru;nov/14;1, 36
350;TOMATE;KG;CEAGESP - Bauru;dez/14;1, 13
351;TOMATE;KG;CEAGESP - Bauru;jan/15;1, 76
352;TOMATE;KG;CEAGESP - Bauru;fev/15;2, 54
353;TOMATE;KG;CEAGESP - Bauru;mar/15;2, 63
354;TOMATE;KG;CEAGESP - Bauru;abr/15;2, 95
355;TOMATE;KG;CEAGESP - Bauru;mai/15;2, 50
356;TOMATE;KG;CEAGESP - Bauru;jun/15;2, 04
357;TOMATE;KG;CEAGESP - Bauru;jul/15;2, 25
358;TOMATE;KG;CEAGESP - Bauru;ago/15;2, 24
359;TOMATE;KG;CEAGESP - Bauru;set/15;1, 89
360;TOMATE;KG;CEAGESP - Bauru;out/15;1, 52
361;TOMATE;KG;CEAGESP - Bauru;nov/15;1, 88
362;TOMATE;KG;CEAGESP - Bauru;dez/15;2, 63
363;TOMATE;KG;CEAGESP - Bauru;jan/16;3, 53
364;TOMATE;KG;CEAGESP - Bauru;fev/16;2, 82
365;TOMATE;KG;CEAGESP - Bauru;mar/16;3, 23
366;TOMATE;KG;CEAGESP - Bauru;abr/16;2, 12
367;TOMATE;KG;CEAGESP - Bauru;mai/16;2, 30
368;TOMATE;KG;CEAGESP - Bauru;jun/16;2, 22
369;TOMATE;KG;CEAGESP - Bauru;jul/16;1, 81
370;TOMATE;KG;CEAGESP - Bauru;ago/16;1, 35
371;TOMATE;KG;CEAGESP - Bauru;set/16;1, 72
372;TOMATE;KG;CEAGESP - Bauru;out/16;1, 81
373;TOMATE;KG;CEAGESP - Bauru;nov/16;1, 54
374;TOMATE;KG;CEAGESP - Bauru;dez/16;1, 41
375;TOMATE;KG;CEAGESP - Bauru;jan/17;1, 13
376;TOMATE;KG;CEAGESP - Bauru;fev/17;0, 94
377;TOMATE;KG;CEAGESP - Bauru;mar/17;1, 86
378;TOMATE;KG;CEAGESP - Bauru;abr/17;2, 46
379;TOMATE;KG;CEAGESP - Bauru;mai/17;2, 08
380;TOMATE;KG;CEAGESP - Bauru;jun/17;1, 25
381;TOMATE;KG;CEAGESP - Bauru;jul/17;1, 15
382;TOMATE;KG;CEAGESP - Bauru;ago/17;1, 12
383;TOMATE;KG;CEAGESP - Bauru;set/17;0, 73
384;TOMATE;KG;CEAGESP - Bauru;out/17;0, 92
385;TOMATE;KG;CEAGESP - Bauru;nov/17;1, 04
386;TOMATE;KG;CEAGESP - Bauru;dez/17;1, 04
387;TOMATE;KG;CEAGESP - Bauru;jan/18;2, 45
388;TOMATE;KG;CEAGESP - Bauru;fev/18;2, 46
389;TOMATE;KG;CEAGESP - Bauru;mar/18;2, 19
390;TOMATE;KG;CEAGESP - Bauru;abr/18;2, 42
391;TOMATE;KG;CEAGESP - Bauru;mai/18;2, 11
392;TOMATE;KG;CEAGESP - Bauru;jun/18;1, 95
393;TOMATE;KG;CEAGESP - Bauru;jul/18;1, 35
394;TOMATE;KG;CEAGESP - Bauru;ago/18;1, 32
395;TOMATE;KG;CEAGESP - Bauru;set/18;1, 41
396;TOMATE;KG;CEAGESP - Bauru;out/18;2, 80
397;TOMATE;KG;CEAGESP - Bauru;nov/18;2, 92
398;TOMATE;KG;CEAGESP - Bauru;dez/18;2, 88
399;TOMATE;KG;CEAGESP - Bauru;jan/19;2, 20
400;TOMATE;KG;CEAGESP - Bauru;fev/19;2, 47
401;TOMATE;KG;CEAGESP - Bauru;mar/19;3, 08
402;TOMATE;KG;CEAGESP - Bauru;abr/19;3, 73
403;TOMATE;KG;CEAGESP - Bauru;mai/19;3, 11
404;TOMATE;KG;CEAGESP - Bauru;jun/19;2, 98
405;TOMATE;KG;CEAGESP - Bauru;jul/19;2, 86
406;TOMATE;KG;CEAGESP - Bauru;ago/19;1, 89
407;TOMATE;KG;CEAGESP - Bauru;set/19;1, 88
408;TOMATE;KG;CEAGESP - Bauru;out/19;1, 96
409;TOMATE;KG;CEAGESP - Bauru;nov/19;1, 88
410;TOMATE;KG;CEAGESP - Bauru;dez/19;1, 75
411;TOMATE;KG;CEAGESP - Bauru;jan/20;2, 42
412;TOMATE;KG;CEAGESP - Bauru;fev/20;2, 95
