Nro;produto;Unidade;Ceasa;Mês/Ano;Média dos preços Mensal
1;MANDIOQUINHA;KG;CEAGESP - Araçatuba;abr/07;2, 00
2;MANDIOQUINHA;KG;CEAGESP - Araçatuba;ago/07;2, 05
3;MANDIOQUINHA;KG;CEAGESP - Araçatuba;set/07;2, 00
4;MANDIOQUINHA;KG;CEAGESP - Araçatuba;out/07;2, 00
5;MANDIOQUINHA;KG;CEAGESP - Araçatuba;nov/07;2, 20
6;MANDIOQUINHA;KG;CEAGESP - Araçatuba;dez/07;3, 13
7;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jan/08;3, 50
8;MANDIOQUINHA;KG;CEAGESP - Araçatuba;fev/08;3, 50
9;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mar/08;3, 50
10;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mar/09;2, 50
11;MANDIOQUINHA;KG;CEAGESP - Araçatuba;abr/09;2, 46
12;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mai/09;2, 50
13;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jun/09;2, 50
14;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jul/09;2, 50
15;MANDIOQUINHA;KG;CEAGESP - Araçatuba;ago/09;2, 50
16;MANDIOQUINHA;KG;CEAGESP - Araçatuba;set/09;2, 50
17;MANDIOQUINHA;KG;CEAGESP - Araçatuba;out/09;2, 50
18;MANDIOQUINHA;KG;CEAGESP - Araçatuba;nov/09;2, 50
19;MANDIOQUINHA;KG;CEAGESP - Araçatuba;dez/09;2, 69
20;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jan/10;2, 76
21;MANDIOQUINHA;KG;CEAGESP - Araçatuba;fev/10;3, 11
22;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mar/10;3, 29
23;MANDIOQUINHA;KG;CEAGESP - Araçatuba;abr/10;3, 03
24;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mai/10;3, 03
25;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jun/10;3, 45
26;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jul/10;3, 76
27;MANDIOQUINHA;KG;CEAGESP - Araçatuba;ago/10;3, 88
28;MANDIOQUINHA;KG;CEAGESP - Araçatuba;set/10;3, 60
29;MANDIOQUINHA;KG;CEAGESP - Araçatuba;out/10;4, 73
30;MANDIOQUINHA;KG;CEAGESP - Araçatuba;nov/10;5, 50
31;MANDIOQUINHA;KG;CEAGESP - Araçatuba;dez/10;5, 50
32;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jan/11;4, 95
33;MANDIOQUINHA;KG;CEAGESP - Araçatuba;fev/11;4, 41
34;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mar/11;4, 20
35;MANDIOQUINHA;KG;CEAGESP - Araçatuba;abr/11;4, 20
36;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mai/11;4, 15
37;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jun/11;4, 27
38;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jul/11;4, 48
39;MANDIOQUINHA;KG;CEAGESP - Araçatuba;ago/11;4, 50
40;MANDIOQUINHA;KG;CEAGESP - Araçatuba;set/11;4, 38
41;MANDIOQUINHA;KG;CEAGESP - Araçatuba;out/11;3, 82
42;MANDIOQUINHA;KG;CEAGESP - Araçatuba;nov/11;3, 07
43;MANDIOQUINHA;KG;CEAGESP - Araçatuba;dez/11;3, 39
44;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jan/12;3, 48
45;MANDIOQUINHA;KG;CEAGESP - Araçatuba;fev/12;3, 89
46;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mar/12;3, 73
47;MANDIOQUINHA;KG;CEAGESP - Araçatuba;abr/12;3, 72
48;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mai/12;3, 62
49;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jun/12;3, 55
50;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jul/12;3, 62
51;MANDIOQUINHA;KG;CEAGESP - Araçatuba;ago/12;3, 33
52;MANDIOQUINHA;KG;CEAGESP - Araçatuba;out/12;3, 42
53;MANDIOQUINHA;KG;CEAGESP - Araçatuba;nov/12;3, 75
54;MANDIOQUINHA;KG;CEAGESP - Araçatuba;dez/12;3, 73
55;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jan/13;3, 85
56;MANDIOQUINHA;KG;CEAGESP - Araçatuba;fev/13;3, 94
57;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mar/13;4, 67
58;MANDIOQUINHA;KG;CEAGESP - Araçatuba;abr/13;5, 31
59;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mai/13;5, 78
60;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jun/13;5, 33
61;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jul/13;5, 38
62;MANDIOQUINHA;KG;CEAGESP - Araçatuba;ago/13;5, 48
63;MANDIOQUINHA;KG;CEAGESP - Araçatuba;set/13;6, 23
64;MANDIOQUINHA;KG;CEAGESP - Araçatuba;out/13;8, 08
65;MANDIOQUINHA;KG;CEAGESP - Araçatuba;nov/13;7, 95
66;MANDIOQUINHA;KG;CEAGESP - Araçatuba;dez/13;6, 66
67;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jan/14;6, 21
68;MANDIOQUINHA;KG;CEAGESP - Araçatuba;abr/14;6, 25
69;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mai/14;6, 25
70;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jun/14;6, 25
71;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jul/14;6, 08
72;MANDIOQUINHA;KG;CEAGESP - Araçatuba;ago/14;6, 00
73;MANDIOQUINHA;KG;CEAGESP - Araçatuba;set/14;6, 21
74;MANDIOQUINHA;KG;CEAGESP - Araçatuba;out/14;6, 08
75;MANDIOQUINHA;KG;CEAGESP - Araçatuba;nov/14;6, 38
76;MANDIOQUINHA;KG;CEAGESP - Araçatuba;dez/14;6, 63
77;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jan/15;6, 75
78;MANDIOQUINHA;KG;CEAGESP - Araçatuba;fev/15;6, 75
79;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mar/15;6, 75
80;MANDIOQUINHA;KG;CEAGESP - Araçatuba;abr/15;6, 75
81;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mai/15;6, 25
82;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jun/15;6, 25
83;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jul/15;6, 25
84;MANDIOQUINHA;KG;CEAGESP - Araçatuba;set/15;6, 25
85;MANDIOQUINHA;KG;CEAGESP - Araçatuba;out/15;6, 25
86;MANDIOQUINHA;KG;CEAGESP - Araçatuba;nov/15;6, 25
87;MANDIOQUINHA;KG;CEAGESP - Araçatuba;dez/15;6, 40
88;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jan/16;6, 75
89;MANDIOQUINHA;KG;CEAGESP - Araçatuba;fev/16;6, 75
90;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mar/16;6, 75
91;MANDIOQUINHA;KG;CEAGESP - Araçatuba;abr/16;6, 75
92;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mai/16;6, 75
93;MANDIOQUINHA;KG;CEAGESP - Araçatuba;dez/16;8, 25
94;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jan/17;9, 32
95;MANDIOQUINHA;KG;CEAGESP - Araçatuba;fev/17;8, 25
96;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mar/17;8, 00
97;MANDIOQUINHA;KG;CEAGESP - Araçatuba;abr/17;7, 00
98;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mai/17;7, 00
99;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jun/17;6, 00
100;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jul/17;6, 00
101;MANDIOQUINHA;KG;CEAGESP - Araçatuba;ago/17;6, 00
102;MANDIOQUINHA;KG;CEAGESP - Araçatuba;set/17;5, 75
103;MANDIOQUINHA;KG;CEAGESP - Araçatuba;out/17;5, 50
104;MANDIOQUINHA;KG;CEAGESP - Araçatuba;nov/17;4, 50
105;MANDIOQUINHA;KG;CEAGESP - Araçatuba;dez/17;4, 50
106;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jan/18;4, 50
107;MANDIOQUINHA;KG;CEAGESP - Araçatuba;fev/18;4, 50
108;MANDIOQUINHA;KG;CEAGESP - Araçatuba;abr/18;4, 50
109;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mai/18;4, 50
110;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jun/18;5, 00
111;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jul/18;5, 00
112;MANDIOQUINHA;KG;CEAGESP - Araçatuba;ago/18;5, 00
113;MANDIOQUINHA;KG;CEAGESP - Araçatuba;out/18;6, 40
114;MANDIOQUINHA;KG;CEAGESP - Araçatuba;fev/19;7, 65
115;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mar/19;8, 04
116;MANDIOQUINHA;KG;CEAGESP - Araçatuba;abr/19;8, 20
117;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mai/19;8, 50
118;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jun/19;8, 25
119;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jul/19;8, 25
120;MANDIOQUINHA;KG;CEAGESP - Araçatuba;ago/19;8, 25
121;MANDIOQUINHA;KG;CEAGESP - Araçatuba;set/19;9, 56
122;MANDIOQUINHA;KG;CEAGESP - Araçatuba;out/19;9, 50
123;MANDIOQUINHA;KG;CEAGESP - Araçatuba;nov/19;8, 50
124;MANDIOQUINHA;KG;CEAGESP - Araçatuba;dez/19;8, 50
125;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jan/20;8, 50
126;MANDIOQUINHA;KG;CEAGESP - Araçatuba;fev/20;8, 50
127;MANDIOQUINHA;KG;CEAGESP - Araçatuba;mar/20;8, 50
128;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jun/20;7, 50
129;MANDIOQUINHA;KG;CEAGESP - Araçatuba;jul/20;7, 50
130;MANDIOQUINHA;KG;CEAGESP - Araçatuba;ago/20;7, 63
131;MANDIOQUINHA;KG;CEAGESP - Araçatuba;set/20;7, 68
132;MANDIOQUINHA;KG;CEAGESP - Araçatuba;out/20;7, 00
133;MANDIOQUINHA;KG;CEAGESP - Araçatuba;nov/20;7, 00
134;MANDIOQUINHA;KG;CEAGESP - Araçatuba;dez/20;7, 00
135;MANDIOQUINHA;KG;CEAGESP - Araraquara;mar/06;1, 09
136;MANDIOQUINHA;KG;CEAGESP - Araraquara;abr/06;1, 09
137;MANDIOQUINHA;KG;CEAGESP - Araraquara;mai/06;1, 09
138;MANDIOQUINHA;KG;CEAGESP - Araraquara;jun/06;1, 09
139;MANDIOQUINHA;KG;CEAGESP - Araraquara;jul/06;1, 16
140;MANDIOQUINHA;KG;CEAGESP - Araraquara;ago/06;1, 29
141;MANDIOQUINHA;KG;CEAGESP - Araraquara;set/06;2, 05
142;MANDIOQUINHA;KG;CEAGESP - Araraquara;mar/09;1, 91
143;MANDIOQUINHA;KG;CEAGESP - Araraquara;abr/09;1, 91
144;MANDIOQUINHA;KG;CEAGESP - Araraquara;ago/09;2, 05
145;MANDIOQUINHA;KG;CEAGESP - Araraquara;set/09;2, 05
146;MANDIOQUINHA;KG;CEAGESP - Araraquara;out/09;2, 00
147;MANDIOQUINHA;KG;CEAGESP - Araraquara;nov/09;2, 00
148;MANDIOQUINHA;KG;CEAGESP - Araraquara;dez/09;2, 00
149;MANDIOQUINHA;KG;CEAGESP - Araraquara;jan/10;2, 15
150;MANDIOQUINHA;KG;CEAGESP - Araraquara;fev/10;2, 23
151;MANDIOQUINHA;KG;CEAGESP - Araraquara;mar/10;2, 40
152;MANDIOQUINHA;KG;CEAGESP - Araraquara;abr/10;2, 24
153;MANDIOQUINHA;KG;CEAGESP - Araraquara;mai/10;2, 35
154;MANDIOQUINHA;KG;CEAGESP - Araraquara;jun/10;2, 46
155;MANDIOQUINHA;KG;CEAGESP - Araraquara;jul/10;2, 63
156;MANDIOQUINHA;KG;CEAGESP - Araraquara;ago/10;2, 91
157;MANDIOQUINHA;KG;CEAGESP - Araraquara;set/10;3, 01
158;MANDIOQUINHA;KG;CEAGESP - Araraquara;out/10;4, 40
159;MANDIOQUINHA;KG;CEAGESP - Araraquara;nov/10;4, 38
160;MANDIOQUINHA;KG;CEAGESP - Araraquara;dez/10;3, 23
161;MANDIOQUINHA;KG;CEAGESP - Araraquara;jan/11;2, 91
162;MANDIOQUINHA;KG;CEAGESP - Araraquara;fev/11;2, 91
163;MANDIOQUINHA;KG;CEAGESP - Araraquara;mar/11;2, 88
164;MANDIOQUINHA;KG;CEAGESP - Araraquara;abr/11;2, 77
165;MANDIOQUINHA;KG;CEAGESP - Araraquara;mai/11;2, 68
166;MANDIOQUINHA;KG;CEAGESP - Araraquara;jun/11;2, 37
167;MANDIOQUINHA;KG;CEAGESP - Araraquara;jul/11;2, 70
168;MANDIOQUINHA;KG;CEAGESP - Araraquara;ago/11;2, 60
169;MANDIOQUINHA;KG;CEAGESP - Araraquara;set/11;2, 81
170;MANDIOQUINHA;KG;CEAGESP - Araraquara;out/11;2, 89
171;MANDIOQUINHA;KG;CEAGESP - Araraquara;nov/11;2, 68
172;MANDIOQUINHA;KG;CEAGESP - Araraquara;dez/11;3, 16
173;MANDIOQUINHA;KG;CEAGESP - Araraquara;jan/12;3, 33
174;MANDIOQUINHA;KG;CEAGESP - Araraquara;fev/12;3, 36
175;MANDIOQUINHA;KG;CEAGESP - Araraquara;mar/12;3, 36
176;MANDIOQUINHA;KG;CEAGESP - Araraquara;abr/12;3, 36
177;MANDIOQUINHA;KG;CEAGESP - Araraquara;mai/12;3, 36
178;MANDIOQUINHA;KG;CEAGESP - Araraquara;jun/12;3, 36
179;MANDIOQUINHA;KG;CEAGESP - Araraquara;jul/12;3, 36
180;MANDIOQUINHA;KG;CEAGESP - Araraquara;ago/12;3, 36
181;MANDIOQUINHA;KG;CEAGESP - Araraquara;set/12;3, 36
182;MANDIOQUINHA;KG;CEAGESP - Araraquara;out/12;3, 36
183;MANDIOQUINHA;KG;CEAGESP - Araraquara;nov/12;3, 36
184;MANDIOQUINHA;KG;CEAGESP - Araraquara;dez/12;3, 36
185;MANDIOQUINHA;KG;CEAGESP - Araraquara;jan/13;3, 12
186;MANDIOQUINHA;KG;CEAGESP - Araraquara;fev/13;2, 73
187;MANDIOQUINHA;KG;CEAGESP - Araraquara;mar/13;2, 87
188;MANDIOQUINHA;KG;CEAGESP - Araraquara;abr/13;3, 59
189;MANDIOQUINHA;KG;CEAGESP - Araraquara;mai/13;3, 59
190;MANDIOQUINHA;KG;CEAGESP - Araraquara;jun/13;3, 59
191;MANDIOQUINHA;KG;CEAGESP - Araraquara;jul/13;3, 59
192;MANDIOQUINHA;KG;CEAGESP - Araraquara;ago/13;3, 59
193;MANDIOQUINHA;KG;CEAGESP - Araraquara;set/13;3, 59
194;MANDIOQUINHA;KG;CEAGESP - Araraquara;out/13;3, 59
195;MANDIOQUINHA;KG;CEAGESP - Araraquara;nov/13;3, 59
196;MANDIOQUINHA;KG;CEAGESP - Araraquara;dez/13;4, 30
197;MANDIOQUINHA;KG;CEAGESP - Araraquara;jan/14;4, 05
198;MANDIOQUINHA;KG;CEAGESP - Araraquara;fev/14;4, 05
199;MANDIOQUINHA;KG;CEAGESP - Araraquara;mar/14;4, 18
200;MANDIOQUINHA;KG;CEAGESP - Araraquara;abr/14;4, 27
201;MANDIOQUINHA;KG;CEAGESP - Araraquara;mai/14;4, 34
202;MANDIOQUINHA;KG;CEAGESP - Araraquara;jun/14;4, 27
203;MANDIOQUINHA;KG;CEAGESP - Araraquara;jul/14;4, 27
204;MANDIOQUINHA;KG;CEAGESP - Araraquara;ago/14;3, 55
205;MANDIOQUINHA;KG;CEAGESP - Araraquara;set/14;3, 59
206;MANDIOQUINHA;KG;CEAGESP - Araraquara;out/14;3, 59
207;MANDIOQUINHA;KG;CEAGESP - Araraquara;nov/14;3, 59
208;MANDIOQUINHA;KG;CEAGESP - Araraquara;dez/14;3, 59
209;MANDIOQUINHA;KG;CEAGESP - Araraquara;jan/15;3, 59
210;MANDIOQUINHA;KG;CEAGESP - Araraquara;fev/15;3, 59
211;MANDIOQUINHA;KG;CEAGESP - Araraquara;mar/15;3, 59
212;MANDIOQUINHA;KG;CEAGESP - Araraquara;abr/15;3, 59
213;MANDIOQUINHA;KG;CEAGESP - Araraquara;mai/15;3, 89
214;MANDIOQUINHA;KG;CEAGESP - Araraquara;jun/15;4, 50
215;MANDIOQUINHA;KG;CEAGESP - Araraquara;jul/15;4, 50
216;MANDIOQUINHA;KG;CEAGESP - Araraquara;ago/15;4, 50
217;MANDIOQUINHA;KG;CEAGESP - Araraquara;set/15;4, 50
218;MANDIOQUINHA;KG;CEAGESP - Araraquara;out/15;5, 26
219;MANDIOQUINHA;KG;CEAGESP - Araraquara;nov/15;5, 41
220;MANDIOQUINHA;KG;CEAGESP - Araraquara;dez/15;5, 41
221;MANDIOQUINHA;KG;CEAGESP - Araraquara;jan/16;5, 64
222;MANDIOQUINHA;KG;CEAGESP - Araraquara;fev/16;6, 32
223;MANDIOQUINHA;KG;CEAGESP - Araraquara;mar/16;6, 32
224;MANDIOQUINHA;KG;CEAGESP - Araraquara;abr/16;6, 32
225;MANDIOQUINHA;KG;CEAGESP - Araraquara;mai/16;6, 32
226;MANDIOQUINHA;KG;CEAGESP - Araraquara;jun/16;6, 32
227;MANDIOQUINHA;KG;CEAGESP - Araraquara;jul/16;6, 43
228;MANDIOQUINHA;KG;CEAGESP - Araraquara;ago/16;5, 66
229;MANDIOQUINHA;KG;CEAGESP - Araraquara;set/16;5, 41
230;MANDIOQUINHA;KG;CEAGESP - Araraquara;out/16;5, 41
231;MANDIOQUINHA;KG;CEAGESP - Araraquara;nov/16;5, 41
232;MANDIOQUINHA;KG;CEAGESP - Araraquara;dez/16;5, 41
233;MANDIOQUINHA;KG;CEAGESP - Araraquara;jan/17;7, 23
234;MANDIOQUINHA;KG;CEAGESP - Araraquara;fev/17;7, 23
235;MANDIOQUINHA;KG;CEAGESP - Araraquara;mar/17;5, 11
236;MANDIOQUINHA;KG;CEAGESP - Araraquara;abr/17;4, 95
237;MANDIOQUINHA;KG;CEAGESP - Araraquara;mai/17;4, 95
238;MANDIOQUINHA;KG;CEAGESP - Araraquara;jun/17;4, 95
239;MANDIOQUINHA;KG;CEAGESP - Araraquara;jul/17;4, 16
240;MANDIOQUINHA;KG;CEAGESP - Araraquara;ago/17;3, 59
241;MANDIOQUINHA;KG;CEAGESP - Araraquara;set/17;3, 59
242;MANDIOQUINHA;KG;CEAGESP - Araraquara;out/17;3, 44
243;MANDIOQUINHA;KG;CEAGESP - Araraquara;nov/17;2, 75
244;MANDIOQUINHA;KG;CEAGESP - Araraquara;dez/17;3, 14
245;MANDIOQUINHA;KG;CEAGESP - Araraquara;jan/18;3, 09
246;MANDIOQUINHA;KG;CEAGESP - Araraquara;fev/18;2, 91
247;MANDIOQUINHA;KG;CEAGESP - Araraquara;mar/18;2, 91
248;MANDIOQUINHA;KG;CEAGESP - Araraquara;abr/18;2, 91
249;MANDIOQUINHA;KG;CEAGESP - Araraquara;mai/18;2, 91
250;MANDIOQUINHA;KG;CEAGESP - Araraquara;jun/18;3, 14
251;MANDIOQUINHA;KG;CEAGESP - Araraquara;jul/18;3, 14
252;MANDIOQUINHA;KG;CEAGESP - Araraquara;ago/18;3, 19
253;MANDIOQUINHA;KG;CEAGESP - Araraquara;set/18;3, 78
254;MANDIOQUINHA;KG;CEAGESP - Araraquara;out/18;4, 05
255;MANDIOQUINHA;KG;CEAGESP - Araraquara;nov/18;4, 19
256;MANDIOQUINHA;KG;CEAGESP - Araraquara;dez/18;4, 81
257;MANDIOQUINHA;KG;CEAGESP - Araraquara;jan/19;5, 23
258;MANDIOQUINHA;KG;CEAGESP - Araraquara;fev/19;5, 42
259;MANDIOQUINHA;KG;CEAGESP - Araraquara;mar/19;5, 68
260;MANDIOQUINHA;KG;CEAGESP - Araraquara;abr/19;5, 68
261;MANDIOQUINHA;KG;CEAGESP - Araraquara;mai/19;6, 98
262;MANDIOQUINHA;KG;CEAGESP - Araraquara;jun/19;7, 16
263;MANDIOQUINHA;KG;CEAGESP - Araraquara;jul/19;6, 70
264;MANDIOQUINHA;KG;CEAGESP - Araraquara;ago/19;6, 70
265;MANDIOQUINHA;KG;CEAGESP - Araraquara;set/19;6, 60
266;MANDIOQUINHA;KG;CEAGESP - Araraquara;out/19;6, 59
267;MANDIOQUINHA;KG;CEAGESP - Araraquara;nov/19;6, 59
268;MANDIOQUINHA;KG;CEAGESP - Araraquara;dez/19;6, 59
269;MANDIOQUINHA;KG;CEAGESP - Araraquara;jan/20;5, 47
270;MANDIOQUINHA;KG;CEAGESP - Araraquara;fev/20;4, 32
271;MANDIOQUINHA;KG;CEAGESP - Araraquara;mar/20;4, 32
272;MANDIOQUINHA;KG;CEAGESP - Araraquara;abr/20;4, 32
273;MANDIOQUINHA;KG;CEAGESP - Araraquara;mai/20;3, 86
274;MANDIOQUINHA;KG;CEAGESP - Araraquara;jun/20;3, 87
275;MANDIOQUINHA;KG;CEAGESP - Araraquara;jul/20;5, 08
276;MANDIOQUINHA;KG;CEAGESP - Araraquara;ago/20;5, 23
277;MANDIOQUINHA;KG;CEAGESP - Araraquara;set/20;5, 21
278;MANDIOQUINHA;KG;CEAGESP - Araraquara;out/20;5, 12
279;MANDIOQUINHA;KG;CEAGESP - Araraquara;nov/20;5, 23
280;MANDIOQUINHA;KG;CEAGESP - Araraquara;dez/20;5, 23
281;MANDIOQUINHA;KG;CEAGESP - Bauru;mar/06;3, 50
282;MANDIOQUINHA;KG;CEAGESP - Bauru;abr/06;2, 94
283;MANDIOQUINHA;KG;CEAGESP - Bauru;mai/06;2, 92
284;MANDIOQUINHA;KG;CEAGESP - Bauru;jun/06;2, 90
285;MANDIOQUINHA;KG;CEAGESP - Bauru;jul/06;2, 90
286;MANDIOQUINHA;KG;CEAGESP - Bauru;ago/06;2, 12
287;MANDIOQUINHA;KG;CEAGESP - Bauru;set/06;3, 75
288;MANDIOQUINHA;KG;CEAGESP - Bauru;out/06;2, 54
289;MANDIOQUINHA;KG;CEAGESP - Bauru;nov/06;3, 03
290;MANDIOQUINHA;KG;CEAGESP - Bauru;dez/06;3, 00
291;MANDIOQUINHA;KG;CEAGESP - Bauru;jan/07;2, 67
292;MANDIOQUINHA;KG;CEAGESP - Bauru;fev/07;1, 88
293;MANDIOQUINHA;KG;CEAGESP - Bauru;mar/07;1, 82
294;MANDIOQUINHA;KG;CEAGESP - Bauru;abr/07;1, 88
295;MANDIOQUINHA;KG;CEAGESP - Bauru;mai/07;1, 88
296;MANDIOQUINHA;KG;CEAGESP - Bauru;jun/07;1, 88
297;MANDIOQUINHA;KG;CEAGESP - Bauru;jul/07;1, 88
298;MANDIOQUINHA;KG;CEAGESP - Bauru;ago/07;1, 88
299;MANDIOQUINHA;KG;CEAGESP - Bauru;set/07;1, 88
300;MANDIOQUINHA;KG;CEAGESP - Bauru;out/07;1, 83
301;MANDIOQUINHA;KG;CEAGESP - Bauru;nov/07;1, 16
302;MANDIOQUINHA;KG;CEAGESP - Bauru;dez/07;3, 13
303;MANDIOQUINHA;KG;CEAGESP - Bauru;jan/08;2, 54
304;MANDIOQUINHA;KG;CEAGESP - Bauru;fev/08;2, 38
305;MANDIOQUINHA;KG;CEAGESP - Bauru;mar/08;2, 34
306;MANDIOQUINHA;KG;CEAGESP - Bauru;abr/08;2, 63
307;MANDIOQUINHA;KG;CEAGESP - Bauru;mai/08;2, 59
308;MANDIOQUINHA;KG;CEAGESP - Bauru;jun/08;2, 63
309;MANDIOQUINHA;KG;CEAGESP - Bauru;jul/08;2, 63
310;MANDIOQUINHA;KG;CEAGESP - Bauru;set/08;2, 88
311;MANDIOQUINHA;KG;CEAGESP - Bauru;out/08;3, 13
312;MANDIOQUINHA;KG;CEAGESP - Bauru;nov/08;3, 13
313;MANDIOQUINHA;KG;CEAGESP - Bauru;dez/08;3, 13
314;MANDIOQUINHA;KG;CEAGESP - Bauru;nov/09;1, 88
315;MANDIOQUINHA;KG;CEAGESP - Bauru;dez/09;1, 88
316;MANDIOQUINHA;KG;CEAGESP - Bauru;jan/10;1, 88
317;MANDIOQUINHA;KG;CEAGESP - Bauru;fev/10;1, 88
318;MANDIOQUINHA;KG;CEAGESP - Bauru;mar/10;1, 88
319;MANDIOQUINHA;KG;CEAGESP - Bauru;abr/10;1, 88
320;MANDIOQUINHA;KG;CEAGESP - Bauru;mai/10;1, 88
321;MANDIOQUINHA;KG;CEAGESP - Bauru;jun/10;1, 88
322;MANDIOQUINHA;KG;CEAGESP - Bauru;jul/10;1, 88
323;MANDIOQUINHA;KG;CEAGESP - Bauru;ago/10;1, 88
324;MANDIOQUINHA;KG;CEAGESP - Bauru;nov/12;2, 68
325;MANDIOQUINHA;KG;CEAGESP - Bauru;dez/12;3, 25
326;MANDIOQUINHA;KG;CEAGESP - Bauru;jan/13;3, 25
327;MANDIOQUINHA;KG;CEAGESP - Bauru;fev/13;3, 25
328;MANDIOQUINHA;KG;CEAGESP - Bauru;mar/13;3, 59
329;MANDIOQUINHA;KG;CEAGESP - Bauru;abr/13;4, 25
330;MANDIOQUINHA;KG;CEAGESP - Bauru;mai/13;4, 25
331;MANDIOQUINHA;KG;CEAGESP - Bauru;jun/13;4, 25
332;MANDIOQUINHA;KG;CEAGESP - Bauru;jul/13;4, 25
333;MANDIOQUINHA;KG;CEAGESP - Bauru;ago/13;4, 25
334;MANDIOQUINHA;KG;CEAGESP - Bauru;set/13;4, 25
335;MANDIOQUINHA;KG;CEAGESP - Bauru;out/13;5, 47
336;MANDIOQUINHA;KG;CEAGESP - Bauru;nov/13;6, 50
337;MANDIOQUINHA;KG;CEAGESP - Bauru;dez/13;6, 50
338;MANDIOQUINHA;KG;CEAGESP - Bauru;jan/14;6, 00
339;MANDIOQUINHA;KG;CEAGESP - Bauru;fev/14;5, 00
340;MANDIOQUINHA;KG;CEAGESP - Bauru;mar/14;5, 00
341;MANDIOQUINHA;KG;CEAGESP - Bauru;abr/14;5, 00
342;MANDIOQUINHA;KG;CEAGESP - Bauru;mai/14;5, 00
343;MANDIOQUINHA;KG;CEAGESP - Bauru;jun/14;5, 00
344;MANDIOQUINHA;KG;CEAGESP - Bauru;jul/14;5, 00
345;MANDIOQUINHA;KG;CEAGESP - Bauru;ago/14;5, 00
346;MANDIOQUINHA;KG;CEAGESP - Bauru;set/14;5, 00
347;MANDIOQUINHA;KG;CEAGESP - Bauru;out/14;5, 00
348;MANDIOQUINHA;KG;CEAGESP - Bauru;nov/14;5, 00
349;MANDIOQUINHA;KG;CEAGESP - Bauru;dez/14;5, 00
350;MANDIOQUINHA;KG;CEAGESP - Bauru;jan/15;5, 00
351;MANDIOQUINHA;KG;CEAGESP - Bauru;fev/15;4, 67
352;MANDIOQUINHA;KG;CEAGESP - Bauru;mar/15;4, 50
353;MANDIOQUINHA;KG;CEAGESP - Bauru;abr/15;4, 50
354;MANDIOQUINHA;KG;CEAGESP - Bauru;mai/15;3, 90
355;MANDIOQUINHA;KG;CEAGESP - Bauru;jun/15;5, 25
356;MANDIOQUINHA;KG;CEAGESP - Bauru;jul/15;5, 00
357;MANDIOQUINHA;KG;CEAGESP - Bauru;ago/15;5, 00
358;MANDIOQUINHA;KG;CEAGESP - Bauru;set/15;5, 00
