Nro;produto;Unidade;Ceasa;Mês/Ano;Média dos preços Mensal
1;BERINJELA;KG;CEAGESP - Araçatuba;mar/06;0, 43
2;BERINJELA;KG;CEAGESP - Araçatuba;mai/06;0, 92
3;BERINJELA;KG;CEAGESP - Araçatuba;abr/07;0, 92
4;BERINJELA;KG;CEAGESP - Araçatuba;ago/07;0, 90
5;BERINJELA;KG;CEAGESP - Araçatuba;set/07;0, 85
6;BERINJELA;KG;CEAGESP - Araçatuba;out/07;0, 85
7;BERINJELA;KG;CEAGESP - Araçatuba;nov/07;0, 92
8;BERINJELA;KG;CEAGESP - Araçatuba;dez/07;0, 77
9;BERINJELA;KG;CEAGESP - Araçatuba;jan/08;0, 62
10;BERINJELA;KG;CEAGESP - Araçatuba;fev/08;1, 16
11;BERINJELA;KG;CEAGESP - Araçatuba;mar/08;0, 72
12;BERINJELA;KG;CEAGESP - Araçatuba;mar/09;0, 90
13;BERINJELA;KG;CEAGESP - Araçatuba;abr/09;0, 84
14;BERINJELA;KG;CEAGESP - Araçatuba;mai/09;0, 88
15;BERINJELA;KG;CEAGESP - Araçatuba;jun/09;0, 88
16;BERINJELA;KG;CEAGESP - Araçatuba;jul/09;0, 93
17;BERINJELA;KG;CEAGESP - Araçatuba;ago/09;1, 08
18;BERINJELA;KG;CEAGESP - Araçatuba;set/09;1, 14
19;BERINJELA;KG;CEAGESP - Araçatuba;out/09;0, 99
20;BERINJELA;KG;CEAGESP - Araçatuba;nov/09;1, 05
21;BERINJELA;KG;CEAGESP - Araçatuba;dez/09;1, 00
22;BERINJELA;KG;CEAGESP - Araçatuba;jan/10;0, 90
23;BERINJELA;KG;CEAGESP - Araçatuba;fev/10;1, 09
24;BERINJELA;KG;CEAGESP - Araçatuba;mar/10;0, 93
25;BERINJELA;KG;CEAGESP - Araçatuba;abr/10;1, 12
26;BERINJELA;KG;CEAGESP - Araçatuba;mai/10;1, 05
27;BERINJELA;KG;CEAGESP - Araçatuba;jun/10;0, 81
28;BERINJELA;KG;CEAGESP - Araçatuba;jul/10;0, 83
29;BERINJELA;KG;CEAGESP - Araçatuba;ago/10;0, 98
30;BERINJELA;KG;CEAGESP - Araçatuba;set/10;0, 89
31;BERINJELA;KG;CEAGESP - Araçatuba;out/10;0, 91
32;BERINJELA;KG;CEAGESP - Araçatuba;nov/10;0, 90
33;BERINJELA;KG;CEAGESP - Araçatuba;dez/10;0, 86
34;BERINJELA;KG;CEAGESP - Araçatuba;jan/11;0, 72
35;BERINJELA;KG;CEAGESP - Araçatuba;fev/11;1, 13
36;BERINJELA;KG;CEAGESP - Araçatuba;mar/11;1, 21
37;BERINJELA;KG;CEAGESP - Araçatuba;abr/11;1, 21
38;BERINJELA;KG;CEAGESP - Araçatuba;mai/11;1, 45
39;BERINJELA;KG;CEAGESP - Araçatuba;jun/11;1, 54
40;BERINJELA;KG;CEAGESP - Araçatuba;jul/11;1, 45
41;BERINJELA;KG;CEAGESP - Araçatuba;ago/11;1, 51
42;BERINJELA;KG;CEAGESP - Araçatuba;set/11;1, 35
43;BERINJELA;KG;CEAGESP - Araçatuba;out/11;1, 06
44;BERINJELA;KG;CEAGESP - Araçatuba;nov/11;1, 01
45;BERINJELA;KG;CEAGESP - Araçatuba;dez/11;0, 84
46;BERINJELA;KG;CEAGESP - Araçatuba;jan/12;0, 82
47;BERINJELA;KG;CEAGESP - Araçatuba;fev/12;0, 82
48;BERINJELA;KG;CEAGESP - Araçatuba;mar/12;0, 93
49;BERINJELA;KG;CEAGESP - Araçatuba;abr/12;0, 99
50;BERINJELA;KG;CEAGESP - Araçatuba;mai/12;1, 03
51;BERINJELA;KG;CEAGESP - Araçatuba;jun/12;1, 01
52;BERINJELA;KG;CEAGESP - Araçatuba;jul/12;1, 59
53;BERINJELA;KG;CEAGESP - Araçatuba;ago/12;1, 73
54;BERINJELA;KG;CEAGESP - Araçatuba;out/12;1, 60
55;BERINJELA;KG;CEAGESP - Araçatuba;nov/12;1, 49
56;BERINJELA;KG;CEAGESP - Araçatuba;dez/12;1, 40
57;BERINJELA;KG;CEAGESP - Araçatuba;jan/13;1, 37
58;BERINJELA;KG;CEAGESP - Araçatuba;fev/13;1, 32
59;BERINJELA;KG;CEAGESP - Araçatuba;mar/13;1, 31
60;BERINJELA;KG;CEAGESP - Araçatuba;abr/13;1, 26
61;BERINJELA;KG;CEAGESP - Araçatuba;mai/13;1, 18
62;BERINJELA;KG;CEAGESP - Araçatuba;jun/13;1, 16
63;BERINJELA;KG;CEAGESP - Araçatuba;jul/13;1, 22
64;BERINJELA;KG;CEAGESP - Araçatuba;ago/13;1, 66
65;BERINJELA;KG;CEAGESP - Araçatuba;set/13;1, 30
66;BERINJELA;KG;CEAGESP - Araçatuba;out/13;1, 21
67;BERINJELA;KG;CEAGESP - Araçatuba;nov/13;1, 23
68;BERINJELA;KG;CEAGESP - Araçatuba;dez/13;1, 19
69;BERINJELA;KG;CEAGESP - Araçatuba;jan/14;1, 08
70;BERINJELA;KG;CEAGESP - Araçatuba;abr/14;1, 12
71;BERINJELA;KG;CEAGESP - Araçatuba;mai/14;1, 17
72;BERINJELA;KG;CEAGESP - Araçatuba;jun/14;1, 03
73;BERINJELA;KG;CEAGESP - Araçatuba;jul/14;0, 96
74;BERINJELA;KG;CEAGESP - Araçatuba;ago/14;0, 96
75;BERINJELA;KG;CEAGESP - Araçatuba;set/14;1, 01
76;BERINJELA;KG;CEAGESP - Araçatuba;out/14;1, 09
77;BERINJELA;KG;CEAGESP - Araçatuba;nov/14;1, 33
78;BERINJELA;KG;CEAGESP - Araçatuba;dez/14;1, 05
79;BERINJELA;KG;CEAGESP - Araçatuba;jan/15;1, 04
80;BERINJELA;KG;CEAGESP - Araçatuba;fev/15;1, 18
81;BERINJELA;KG;CEAGESP - Araçatuba;mar/15;1, 08
82;BERINJELA;KG;CEAGESP - Araçatuba;abr/15;1, 10
83;BERINJELA;KG;CEAGESP - Araçatuba;mai/15;1, 31
84;BERINJELA;KG;CEAGESP - Araçatuba;jun/15;1, 31
85;BERINJELA;KG;CEAGESP - Araçatuba;jul/15;1, 27
86;BERINJELA;KG;CEAGESP - Araçatuba;set/15;1, 19
87;BERINJELA;KG;CEAGESP - Araçatuba;out/15;1, 04
88;BERINJELA;KG;CEAGESP - Araçatuba;nov/15;1, 15
89;BERINJELA;KG;CEAGESP - Araçatuba;dez/15;1, 20
90;BERINJELA;KG;CEAGESP - Araçatuba;jan/16;1, 27
91;BERINJELA;KG;CEAGESP - Araçatuba;fev/16;1, 38
92;BERINJELA;KG;CEAGESP - Araçatuba;mar/16;1, 49
93;BERINJELA;KG;CEAGESP - Araçatuba;abr/16;1, 53
94;BERINJELA;KG;CEAGESP - Araçatuba;mai/16;1, 46
95;BERINJELA;KG;CEAGESP - Araçatuba;dez/16;1, 50
96;BERINJELA;KG;CEAGESP - Araçatuba;jan/17;1, 32
97;BERINJELA;KG;CEAGESP - Araçatuba;fev/17;1, 72
98;BERINJELA;KG;CEAGESP - Araçatuba;mar/17;2, 15
99;BERINJELA;KG;CEAGESP - Araçatuba;abr/17;1, 77
100;BERINJELA;KG;CEAGESP - Araçatuba;mai/17;1, 77
101;BERINJELA;KG;CEAGESP - Araçatuba;jun/17;1, 77
102;BERINJELA;KG;CEAGESP - Araçatuba;jul/17;1, 77
103;BERINJELA;KG;CEAGESP - Araçatuba;ago/17;1, 77
104;BERINJELA;KG;CEAGESP - Araçatuba;set/17;1, 66
105;BERINJELA;KG;CEAGESP - Araçatuba;out/17;1, 54
106;BERINJELA;KG;CEAGESP - Araçatuba;nov/17;1, 46
107;BERINJELA;KG;CEAGESP - Araçatuba;dez/17;1, 31
108;BERINJELA;KG;CEAGESP - Araçatuba;jan/18;1, 77
109;BERINJELA;KG;CEAGESP - Araçatuba;fev/18;1, 77
110;BERINJELA;KG;CEAGESP - Araçatuba;abr/18;1, 77
111;BERINJELA;KG;CEAGESP - Araçatuba;mai/18;1, 77
112;BERINJELA;KG;CEAGESP - Araçatuba;jun/18;1, 46
113;BERINJELA;KG;CEAGESP - Araçatuba;jul/18;1, 26
114;BERINJELA;KG;CEAGESP - Araçatuba;ago/18;1, 46
115;BERINJELA;KG;CEAGESP - Araçatuba;out/18;1, 27
116;BERINJELA;KG;CEAGESP - Araçatuba;fev/19;1, 67
117;BERINJELA;KG;CEAGESP - Araçatuba;mar/19;1, 61
118;BERINJELA;KG;CEAGESP - Araçatuba;abr/19;1, 48
119;BERINJELA;KG;CEAGESP - Araçatuba;mai/19;1, 35
120;BERINJELA;KG;CEAGESP - Araçatuba;jun/19;1, 50
121;BERINJELA;KG;CEAGESP - Araçatuba;jul/19;1, 50
122;BERINJELA;KG;CEAGESP - Araçatuba;ago/19;1, 50
123;BERINJELA;KG;CEAGESP - Araçatuba;set/19;1, 30
124;BERINJELA;KG;CEAGESP - Araçatuba;out/19;1, 14
125;BERINJELA;KG;CEAGESP - Araçatuba;nov/19;1, 77
126;BERINJELA;KG;CEAGESP - Araçatuba;dez/19;1, 68
127;BERINJELA;KG;CEAGESP - Araçatuba;jan/20;1, 64
128;BERINJELA;KG;CEAGESP - Araçatuba;fev/20;1, 74
129;BERINJELA;KG;CEAGESP - Araçatuba;mar/20;1, 55
130;BERINJELA;KG;CEAGESP - Araçatuba;jun/20;1, 81
131;BERINJELA;KG;CEAGESP - Araçatuba;jul/20;1, 77
132;BERINJELA;KG;CEAGESP - Araçatuba;ago/20;1, 69
133;BERINJELA;KG;CEAGESP - Araçatuba;set/20;1, 82
134;BERINJELA;KG;CEAGESP - Araçatuba;out/20;2, 01
135;BERINJELA;KG;CEAGESP - Araçatuba;nov/20;2, 05
136;BERINJELA;KG;CEAGESP - Araçatuba;dez/20;1, 84
137;BERINJELA;KG;CEAGESP - Araraquara;mar/06;0, 68
138;BERINJELA;KG;CEAGESP - Araraquara;abr/06;0, 78
139;BERINJELA;KG;CEAGESP - Araraquara;mai/06;0, 71
140;BERINJELA;KG;CEAGESP - Araraquara;jun/06;0, 64
141;BERINJELA;KG;CEAGESP - Araraquara;jul/06;0, 64
142;BERINJELA;KG;CEAGESP - Araraquara;ago/06;0, 64
143;BERINJELA;KG;CEAGESP - Araraquara;set/06;0, 70
144;BERINJELA;KG;CEAGESP - Araraquara;mar/09;0, 90
145;BERINJELA;KG;CEAGESP - Araraquara;abr/09;0, 87
146;BERINJELA;KG;CEAGESP - Araraquara;ago/09;1, 00
147;BERINJELA;KG;CEAGESP - Araraquara;set/09;0, 95
148;BERINJELA;KG;CEAGESP - Araraquara;out/09;1, 22
149;BERINJELA;KG;CEAGESP - Araraquara;nov/09;0, 99
150;BERINJELA;KG;CEAGESP - Araraquara;dez/09;0, 78
151;BERINJELA;KG;CEAGESP - Araraquara;jan/10;0, 85
152;BERINJELA;KG;CEAGESP - Araraquara;fev/10;1, 07
153;BERINJELA;KG;CEAGESP - Araraquara;mar/10;0, 74
154;BERINJELA;KG;CEAGESP - Araraquara;abr/10;0, 81
155;BERINJELA;KG;CEAGESP - Araraquara;mai/10;0, 96
156;BERINJELA;KG;CEAGESP - Araraquara;jun/10;0, 96
157;BERINJELA;KG;CEAGESP - Araraquara;jul/10;0, 74
158;BERINJELA;KG;CEAGESP - Araraquara;ago/10;0, 79
159;BERINJELA;KG;CEAGESP - Araraquara;set/10;1, 00
160;BERINJELA;KG;CEAGESP - Araraquara;out/10;1, 03
161;BERINJELA;KG;CEAGESP - Araraquara;nov/10;0, 70
162;BERINJELA;KG;CEAGESP - Araraquara;dez/10;0, 63
163;BERINJELA;KG;CEAGESP - Araraquara;jan/11;0, 94
164;BERINJELA;KG;CEAGESP - Araraquara;fev/11;1, 03
165;BERINJELA;KG;CEAGESP - Araraquara;mar/11;1, 41
166;BERINJELA;KG;CEAGESP - Araraquara;abr/11;1, 62
167;BERINJELA;KG;CEAGESP - Araraquara;mai/11;1, 70
168;BERINJELA;KG;CEAGESP - Araraquara;jun/11;1, 98
169;BERINJELA;KG;CEAGESP - Araraquara;jul/11;2, 34
170;BERINJELA;KG;CEAGESP - Araraquara;ago/11;2, 28
171;BERINJELA;KG;CEAGESP - Araraquara;set/11;1, 65
172;BERINJELA;KG;CEAGESP - Araraquara;out/11;0, 72
173;BERINJELA;KG;CEAGESP - Araraquara;nov/11;0, 75
174;BERINJELA;KG;CEAGESP - Araraquara;dez/11;0, 75
175;BERINJELA;KG;CEAGESP - Araraquara;jan/12;0, 95
176;BERINJELA;KG;CEAGESP - Araraquara;fev/12;1, 02
177;BERINJELA;KG;CEAGESP - Araraquara;mar/12;1, 17
178;BERINJELA;KG;CEAGESP - Araraquara;abr/12;1, 17
179;BERINJELA;KG;CEAGESP - Araraquara;mai/12;1, 40
180;BERINJELA;KG;CEAGESP - Araraquara;jun/12;1, 22
181;BERINJELA;KG;CEAGESP - Araraquara;jul/12;2, 13
182;BERINJELA;KG;CEAGESP - Araraquara;ago/12;2, 38
183;BERINJELA;KG;CEAGESP - Araraquara;set/12;1, 98
184;BERINJELA;KG;CEAGESP - Araraquara;out/12;2, 32
185;BERINJELA;KG;CEAGESP - Araraquara;nov/12;1, 50
186;BERINJELA;KG;CEAGESP - Araraquara;dez/12;1, 36
187;BERINJELA;KG;CEAGESP - Araraquara;jan/13;1, 51
188;BERINJELA;KG;CEAGESP - Araraquara;fev/13;1, 39
189;BERINJELA;KG;CEAGESP - Araraquara;mar/13;1, 67
190;BERINJELA;KG;CEAGESP - Araraquara;abr/13;1, 63
191;BERINJELA;KG;CEAGESP - Araraquara;mai/13;1, 49
192;BERINJELA;KG;CEAGESP - Araraquara;jun/13;1, 46
193;BERINJELA;KG;CEAGESP - Araraquara;jul/13;1, 49
194;BERINJELA;KG;CEAGESP - Araraquara;ago/13;2, 03
195;BERINJELA;KG;CEAGESP - Araraquara;set/13;1, 69
196;BERINJELA;KG;CEAGESP - Araraquara;out/13;1, 40
197;BERINJELA;KG;CEAGESP - Araraquara;nov/13;1, 53
198;BERINJELA;KG;CEAGESP - Araraquara;dez/13;1, 50
199;BERINJELA;KG;CEAGESP - Araraquara;jan/14;1, 57
200;BERINJELA;KG;CEAGESP - Araraquara;fev/14;2, 33
201;BERINJELA;KG;CEAGESP - Araraquara;mar/14;1, 62
202;BERINJELA;KG;CEAGESP - Araraquara;abr/14;1, 58
203;BERINJELA;KG;CEAGESP - Araraquara;mai/14;1, 40
204;BERINJELA;KG;CEAGESP - Araraquara;jun/14;1, 36
205;BERINJELA;KG;CEAGESP - Araraquara;jul/14;1, 48
206;BERINJELA;KG;CEAGESP - Araraquara;ago/14;1, 71
207;BERINJELA;KG;CEAGESP - Araraquara;set/14;1, 99
208;BERINJELA;KG;CEAGESP - Araraquara;out/14;2, 39
209;BERINJELA;KG;CEAGESP - Araraquara;nov/14;1, 76
210;BERINJELA;KG;CEAGESP - Araraquara;dez/14;1, 07
211;BERINJELA;KG;CEAGESP - Araraquara;jan/15;2, 08
212;BERINJELA;KG;CEAGESP - Araraquara;fev/15;1, 97
213;BERINJELA;KG;CEAGESP - Araraquara;mar/15;1, 56
214;BERINJELA;KG;CEAGESP - Araraquara;abr/15;1, 80
215;BERINJELA;KG;CEAGESP - Araraquara;mai/15;2, 04
216;BERINJELA;KG;CEAGESP - Araraquara;jun/15;1, 78
217;BERINJELA;KG;CEAGESP - Araraquara;jul/15;1, 96
218;BERINJELA;KG;CEAGESP - Araraquara;ago/15;2, 22
219;BERINJELA;KG;CEAGESP - Araraquara;set/15;1, 86
220;BERINJELA;KG;CEAGESP - Araraquara;out/15;2, 00
221;BERINJELA;KG;CEAGESP - Araraquara;nov/15;1, 42
222;BERINJELA;KG;CEAGESP - Araraquara;dez/15;1, 25
223;BERINJELA;KG;CEAGESP - Araraquara;jan/16;2, 52
224;BERINJELA;KG;CEAGESP - Araraquara;fev/16;3, 14
225;BERINJELA;KG;CEAGESP - Araraquara;mar/16;2, 44
226;BERINJELA;KG;CEAGESP - Araraquara;abr/16;2, 53
227;BERINJELA;KG;CEAGESP - Araraquara;mai/16;2, 57
228;BERINJELA;KG;CEAGESP - Araraquara;jun/16;2, 83
229;BERINJELA;KG;CEAGESP - Araraquara;jul/16;2, 56
230;BERINJELA;KG;CEAGESP - Araraquara;ago/16;2, 34
231;BERINJELA;KG;CEAGESP - Araraquara;set/16;1, 62
232;BERINJELA;KG;CEAGESP - Araraquara;out/16;1, 45
233;BERINJELA;KG;CEAGESP - Araraquara;nov/16;1, 22
234;BERINJELA;KG;CEAGESP - Araraquara;dez/16;1, 14
235;BERINJELA;KG;CEAGESP - Araraquara;jan/17;1, 27
236;BERINJELA;KG;CEAGESP - Araraquara;fev/17;1, 82
237;BERINJELA;KG;CEAGESP - Araraquara;mar/17;2, 23
238;BERINJELA;KG;CEAGESP - Araraquara;abr/17;2, 14
239;BERINJELA;KG;CEAGESP - Araraquara;mai/17;2, 00
240;BERINJELA;KG;CEAGESP - Araraquara;jun/17;2, 04
241;BERINJELA;KG;CEAGESP - Araraquara;jul/17;2, 29
242;BERINJELA;KG;CEAGESP - Araraquara;ago/17;2, 25
243;BERINJELA;KG;CEAGESP - Araraquara;set/17;2, 28
244;BERINJELA;KG;CEAGESP - Araraquara;out/17;2, 42
245;BERINJELA;KG;CEAGESP - Araraquara;nov/17;1, 74
246;BERINJELA;KG;CEAGESP - Araraquara;dez/17;1, 58
247;BERINJELA;KG;CEAGESP - Araraquara;jan/18;2, 16
248;BERINJELA;KG;CEAGESP - Araraquara;fev/18;2, 25
249;BERINJELA;KG;CEAGESP - Araraquara;mar/18;2, 25
250;BERINJELA;KG;CEAGESP - Araraquara;abr/18;2, 25
251;BERINJELA;KG;CEAGESP - Araraquara;mai/18;2, 25
252;BERINJELA;KG;CEAGESP - Araraquara;jun/18;2, 15
253;BERINJELA;KG;CEAGESP - Araraquara;jul/18;2, 00
254;BERINJELA;KG;CEAGESP - Araraquara;ago/18;1, 89
255;BERINJELA;KG;CEAGESP - Araraquara;set/18;2, 33
256;BERINJELA;KG;CEAGESP - Araraquara;out/18;1, 50
257;BERINJELA;KG;CEAGESP - Araraquara;nov/18;1, 58
258;BERINJELA;KG;CEAGESP - Araraquara;dez/18;1, 92
259;BERINJELA;KG;CEAGESP - Araraquara;jan/19;2, 38
260;BERINJELA;KG;CEAGESP - Araraquara;fev/19;2, 67
261;BERINJELA;KG;CEAGESP - Araraquara;mar/19;2, 84
262;BERINJELA;KG;CEAGESP - Araraquara;abr/19;2, 61
263;BERINJELA;KG;CEAGESP - Araraquara;mai/19;2, 42
264;BERINJELA;KG;CEAGESP - Araraquara;jun/19;2, 42
265;BERINJELA;KG;CEAGESP - Araraquara;jul/19;2, 42
266;BERINJELA;KG;CEAGESP - Araraquara;ago/19;2, 49
267;BERINJELA;KG;CEAGESP - Araraquara;set/19;2, 43
268;BERINJELA;KG;CEAGESP - Araraquara;out/19;2, 67
269;BERINJELA;KG;CEAGESP - Araraquara;nov/19;1, 65
270;BERINJELA;KG;CEAGESP - Araraquara;dez/19;1, 12
271;BERINJELA;KG;CEAGESP - Araraquara;jan/20;1, 61
272;BERINJELA;KG;CEAGESP - Araraquara;fev/20;1, 67
273;BERINJELA;KG;CEAGESP - Araraquara;mar/20;2, 16
274;BERINJELA;KG;CEAGESP - Araraquara;abr/20;2, 77
275;BERINJELA;KG;CEAGESP - Araraquara;mai/20;2, 97
276;BERINJELA;KG;CEAGESP - Araraquara;jun/20;2, 77
277;BERINJELA;KG;CEAGESP - Araraquara;jul/20;1, 88
278;BERINJELA;KG;CEAGESP - Araraquara;ago/20;1, 96
279;BERINJELA;KG;CEAGESP - Araraquara;set/20;2, 44
280;BERINJELA;KG;CEAGESP - Araraquara;out/20;2, 68
281;BERINJELA;KG;CEAGESP - Araraquara;nov/20;2, 45
282;BERINJELA;KG;CEAGESP - Araraquara;dez/20;1, 69
283;BERINJELA;KG;CEAGESP - Bauru;mar/06;0, 32
284;BERINJELA;KG;CEAGESP - Bauru;abr/06;0, 88
285;BERINJELA;KG;CEAGESP - Bauru;mai/06;0, 46
286;BERINJELA;KG;CEAGESP - Bauru;jun/06;0, 34
287;BERINJELA;KG;CEAGESP - Bauru;jul/06;0, 39
288;BERINJELA;KG;CEAGESP - Bauru;ago/06;0, 51
289;BERINJELA;KG;CEAGESP - Bauru;set/06;0, 44
290;BERINJELA;KG;CEAGESP - Bauru;out/06;0, 31
291;BERINJELA;KG;CEAGESP - Bauru;nov/06;0, 34
292;BERINJELA;KG;CEAGESP - Bauru;dez/06;0, 33
293;BERINJELA;KG;CEAGESP - Bauru;jan/07;0, 87
294;BERINJELA;KG;CEAGESP - Bauru;fev/07;0, 54
295;BERINJELA;KG;CEAGESP - Bauru;mar/07;0, 43
296;BERINJELA;KG;CEAGESP - Bauru;abr/07;0, 40
297;BERINJELA;KG;CEAGESP - Bauru;mai/07;0, 50
298;BERINJELA;KG;CEAGESP - Bauru;jun/07;0, 49
299;BERINJELA;KG;CEAGESP - Bauru;jul/07;0, 45
300;BERINJELA;KG;CEAGESP - Bauru;ago/07;0, 47
301;BERINJELA;KG;CEAGESP - Bauru;set/07;0, 45
302;BERINJELA;KG;CEAGESP - Bauru;out/07;0, 48
303;BERINJELA;KG;CEAGESP - Bauru;nov/07;0, 40
304;BERINJELA;KG;CEAGESP - Bauru;dez/07;0, 35
305;BERINJELA;KG;CEAGESP - Bauru;jan/08;0, 34
306;BERINJELA;KG;CEAGESP - Bauru;fev/08;0, 39
307;BERINJELA;KG;CEAGESP - Bauru;mar/08;0, 40
308;BERINJELA;KG;CEAGESP - Bauru;abr/08;0, 40
309;BERINJELA;KG;CEAGESP - Bauru;mai/08;0, 61
310;BERINJELA;KG;CEAGESP - Bauru;jun/08;0, 71
311;BERINJELA;KG;CEAGESP - Bauru;jul/08;0, 58
312;BERINJELA;KG;CEAGESP - Bauru;set/08;0, 52
313;BERINJELA;KG;CEAGESP - Bauru;out/08;0, 45
314;BERINJELA;KG;CEAGESP - Bauru;nov/08;0, 45
315;BERINJELA;KG;CEAGESP - Bauru;dez/08;0, 45
316;BERINJELA;KG;CEAGESP - Bauru;nov/09;0, 77
317;BERINJELA;KG;CEAGESP - Bauru;dez/09;0, 77
318;BERINJELA;KG;CEAGESP - Bauru;jan/10;0, 77
319;BERINJELA;KG;CEAGESP - Bauru;fev/10;0, 77
320;BERINJELA;KG;CEAGESP - Bauru;mar/10;0, 77
321;BERINJELA;KG;CEAGESP - Bauru;abr/10;0, 77
322;BERINJELA;KG;CEAGESP - Bauru;mai/10;0, 77
323;BERINJELA;KG;CEAGESP - Bauru;jun/10;0, 77
324;BERINJELA;KG;CEAGESP - Bauru;jul/10;0, 77
325;BERINJELA;KG;CEAGESP - Bauru;ago/10;0, 77
326;BERINJELA;KG;CEAGESP - Bauru;nov/12;1, 51
327;BERINJELA;KG;CEAGESP - Bauru;dez/12;1, 17
328;BERINJELA;KG;CEAGESP - Bauru;jan/13;1, 08
329;BERINJELA;KG;CEAGESP - Bauru;fev/13;1, 00
330;BERINJELA;KG;CEAGESP - Bauru;mar/13;1, 00
331;BERINJELA;KG;CEAGESP - Bauru;abr/13;1, 00
332;BERINJELA;KG;CEAGESP - Bauru;mai/13;1, 00
333;BERINJELA;KG;CEAGESP - Bauru;jun/13;1, 00
334;BERINJELA;KG;CEAGESP - Bauru;jul/13;1, 00
335;BERINJELA;KG;CEAGESP - Bauru;ago/13;1, 39
336;BERINJELA;KG;CEAGESP - Bauru;set/13;1, 50
337;BERINJELA;KG;CEAGESP - Bauru;out/13;1, 50
338;BERINJELA;KG;CEAGESP - Bauru;nov/13;1, 13
339;BERINJELA;KG;CEAGESP - Bauru;dez/13;1, 13
340;BERINJELA;KG;CEAGESP - Bauru;jan/14;1, 14
341;BERINJELA;KG;CEAGESP - Bauru;fev/14;1, 17
342;BERINJELA;KG;CEAGESP - Bauru;mar/14;1, 20
343;BERINJELA;KG;CEAGESP - Bauru;abr/14;1, 22
344;BERINJELA;KG;CEAGESP - Bauru;mai/14;1, 19
345;BERINJELA;KG;CEAGESP - Bauru;jun/14;1, 17
346;BERINJELA;KG;CEAGESP - Bauru;jul/14;1, 07
347;BERINJELA;KG;CEAGESP - Bauru;ago/14;1, 00
348;BERINJELA;KG;CEAGESP - Bauru;set/14;1, 00
349;BERINJELA;KG;CEAGESP - Bauru;out/14;1, 37
350;BERINJELA;KG;CEAGESP - Bauru;nov/14;1, 25
351;BERINJELA;KG;CEAGESP - Bauru;dez/14;1, 00
352;BERINJELA;KG;CEAGESP - Bauru;jan/15;1, 44
353;BERINJELA;KG;CEAGESP - Bauru;fev/15;1, 67
354;BERINJELA;KG;CEAGESP - Bauru;mar/15;1, 36
355;BERINJELA;KG;CEAGESP - Bauru;abr/15;1, 07
356;BERINJELA;KG;CEAGESP - Bauru;mai/15;1, 07
357;BERINJELA;KG;CEAGESP - Bauru;jun/15;1, 43
358;BERINJELA;KG;CEAGESP - Bauru;jul/15;1, 56
359;BERINJELA;KG;CEAGESP - Bauru;ago/15;1, 60
360;BERINJELA;KG;CEAGESP - Bauru;set/15;1, 60
361;BERINJELA;KG;CEAGESP - Bauru;out/15;1, 60
362;BERINJELA;KG;CEAGESP - Bauru;nov/15;1, 60
363;BERINJELA;KG;CEAGESP - Bauru;dez/15;1, 60
364;BERINJELA;KG;CEAGESP - Bauru;jan/16;1, 81
365;BERINJELA;KG;CEAGESP - Bauru;fev/16;2, 17
366;BERINJELA;KG;CEAGESP - Bauru;mar/16;2, 17
367;BERINJELA;KG;CEAGESP - Bauru;abr/16;1, 75
368;BERINJELA;KG;CEAGESP - Bauru;mai/16;1, 49
369;BERINJELA;KG;CEAGESP - Bauru;jun/16;1, 57
370;BERINJELA;KG;CEAGESP - Bauru;jul/16;1, 60
371;BERINJELA;KG;CEAGESP - Bauru;ago/16;1, 43
372;BERINJELA;KG;CEAGESP - Bauru;set/16;1, 30
373;BERINJELA;KG;CEAGESP - Bauru;out/16;1, 30
374;BERINJELA;KG;CEAGESP - Bauru;nov/16;1, 17
375;BERINJELA;KG;CEAGESP - Bauru;dez/16;1, 17
376;BERINJELA;KG;CEAGESP - Bauru;jan/17;1, 03
377;BERINJELA;KG;CEAGESP - Bauru;fev/17;1, 00
378;BERINJELA;KG;CEAGESP - Bauru;mar/17;1, 14
379;BERINJELA;KG;CEAGESP - Bauru;abr/17;1, 10
380;BERINJELA;KG;CEAGESP - Bauru;mai/17;1, 17
381;BERINJELA;KG;CEAGESP - Bauru;jun/17;1, 17
382;BERINJELA;KG;CEAGESP - Bauru;jul/17;1, 37
383;BERINJELA;KG;CEAGESP - Bauru;ago/17;1, 67
384;BERINJELA;KG;CEAGESP - Bauru;set/17;1, 34
385;BERINJELA;KG;CEAGESP - Bauru;out/17;1, 06
386;BERINJELA;KG;CEAGESP - Bauru;nov/17;0, 83
387;BERINJELA;KG;CEAGESP - Bauru;dez/17;0, 83
388;BERINJELA;KG;CEAGESP - Bauru;jan/18;1, 39
389;BERINJELA;KG;CEAGESP - Bauru;fev/18;1, 67
390;BERINJELA;KG;CEAGESP - Bauru;mar/18;1, 50
391;BERINJELA;KG;CEAGESP - Bauru;abr/18;1, 50
392;BERINJELA;KG;CEAGESP - Bauru;mai/18;1, 35
393;BERINJELA;KG;CEAGESP - Bauru;jun/18;1, 24
394;BERINJELA;KG;CEAGESP - Bauru;jul/18;1, 43
395;BERINJELA;KG;CEAGESP - Bauru;ago/18;1, 60
396;BERINJELA;KG;CEAGESP - Bauru;set/18;1, 60
397;BERINJELA;KG;CEAGESP - Bauru;out/18;1, 60
398;BERINJELA;KG;CEAGESP - Bauru;nov/18;1, 60
399;BERINJELA;KG;CEAGESP - Bauru;dez/18;1, 60
400;BERINJELA;KG;CEAGESP - Bauru;jan/19;1, 60
