Nro;produto;Unidade;Ceasa;Mês/Ano;Média dos preços Mensal
1;PEPINO;KG;CEAGESP - Araçatuba;mai/06;0, 89
2;PEPINO;KG;CEAGESP - Araçatuba;abr/07;0, 92
3;PEPINO;KG;CEAGESP - Araçatuba;ago/07;1, 05
4;PEPINO;KG;CEAGESP - Araçatuba;set/07;1, 21
5;PEPINO;KG;CEAGESP - Araçatuba;out/07;0, 98
6;PEPINO;KG;CEAGESP - Araçatuba;nov/07;3, 05
7;PEPINO;KG;CEAGESP - Araçatuba;dez/07;0, 99
8;PEPINO;KG;CEAGESP - Araçatuba;jan/08;1, 03
9;PEPINO;KG;CEAGESP - Araçatuba;fev/08;0, 62
10;PEPINO;KG;CEAGESP - Araçatuba;mar/08;0, 95
11;PEPINO;KG;CEAGESP - Araçatuba;mar/09;0, 96
12;PEPINO;KG;CEAGESP - Araçatuba;abr/09;0, 78
13;PEPINO;KG;CEAGESP - Araçatuba;mai/09;0, 88
14;PEPINO;KG;CEAGESP - Araçatuba;jun/09;0, 93
15;PEPINO;KG;CEAGESP - Araçatuba;jul/09;1, 14
16;PEPINO;KG;CEAGESP - Araçatuba;ago/09;1, 20
17;PEPINO;KG;CEAGESP - Araçatuba;set/09;1, 20
18;PEPINO;KG;CEAGESP - Araçatuba;out/09;0, 81
19;PEPINO;KG;CEAGESP - Araçatuba;nov/09;0, 68
20;PEPINO;KG;CEAGESP - Araçatuba;dez/09;0, 79
21;PEPINO;KG;CEAGESP - Araçatuba;jan/10;0, 68
22;PEPINO;KG;CEAGESP - Araçatuba;fev/10;1, 55
23;PEPINO;KG;CEAGESP - Araçatuba;mar/10;1, 24
24;PEPINO;KG;CEAGESP - Araçatuba;abr/10;1, 27
25;PEPINO;KG;CEAGESP - Araçatuba;mai/10;0, 96
26;PEPINO;KG;CEAGESP - Araçatuba;jun/10;1, 17
27;PEPINO;KG;CEAGESP - Araçatuba;jul/10;1, 27
28;PEPINO;KG;CEAGESP - Araçatuba;ago/10;0, 93
29;PEPINO;KG;CEAGESP - Araçatuba;set/10;1, 25
30;PEPINO;KG;CEAGESP - Araçatuba;out/10;0, 74
31;PEPINO;KG;CEAGESP - Araçatuba;nov/10;0, 73
32;PEPINO;KG;CEAGESP - Araçatuba;dez/10;0, 73
33;PEPINO;KG;CEAGESP - Araçatuba;jan/11;1, 04
34;PEPINO;KG;CEAGESP - Araçatuba;fev/11;1, 36
35;PEPINO;KG;CEAGESP - Araçatuba;mar/11;1, 18
36;PEPINO;KG;CEAGESP - Araçatuba;abr/11;1, 03
37;PEPINO;KG;CEAGESP - Araçatuba;mai/11;1, 34
38;PEPINO;KG;CEAGESP - Araçatuba;jun/11;1, 73
39;PEPINO;KG;CEAGESP - Araçatuba;jul/11;1, 73
40;PEPINO;KG;CEAGESP - Araçatuba;ago/11;1, 69
41;PEPINO;KG;CEAGESP - Araçatuba;set/11;0, 93
42;PEPINO;KG;CEAGESP - Araçatuba;out/11;0, 76
43;PEPINO;KG;CEAGESP - Araçatuba;nov/11;0, 76
44;PEPINO;KG;CEAGESP - Araçatuba;dez/11;0, 77
45;PEPINO;KG;CEAGESP - Araçatuba;jan/12;1, 10
46;PEPINO;KG;CEAGESP - Araçatuba;fev/12;0, 96
47;PEPINO;KG;CEAGESP - Araçatuba;mar/12;1, 07
48;PEPINO;KG;CEAGESP - Araçatuba;abr/12;0, 95
49;PEPINO;KG;CEAGESP - Araçatuba;mai/12;1, 31
50;PEPINO;KG;CEAGESP - Araçatuba;jun/12;1, 15
51;PEPINO;KG;CEAGESP - Araçatuba;jul/12;2, 04
52;PEPINO;KG;CEAGESP - Araçatuba;ago/12;1, 92
53;PEPINO;KG;CEAGESP - Araçatuba;out/12;1, 24
54;PEPINO;KG;CEAGESP - Araçatuba;nov/12;0, 93
55;PEPINO;KG;CEAGESP - Araçatuba;dez/12;0, 99
56;PEPINO;KG;CEAGESP - Araçatuba;jan/13;1, 37
57;PEPINO;KG;CEAGESP - Araçatuba;fev/13;1, 06
58;PEPINO;KG;CEAGESP - Araçatuba;mar/13;1, 47
59;PEPINO;KG;CEAGESP - Araçatuba;abr/13;1, 30
60;PEPINO;KG;CEAGESP - Araçatuba;mai/13;1, 20
61;PEPINO;KG;CEAGESP - Araçatuba;jun/13;1, 25
62;PEPINO;KG;CEAGESP - Araçatuba;jul/13;1, 26
63;PEPINO;KG;CEAGESP - Araçatuba;ago/13;1, 68
64;PEPINO;KG;CEAGESP - Araçatuba;set/13;1, 74
65;PEPINO;KG;CEAGESP - Araçatuba;out/13;1, 35
66;PEPINO;KG;CEAGESP - Araçatuba;nov/13;1, 08
67;PEPINO;KG;CEAGESP - Araçatuba;dez/13;0, 87
68;PEPINO;KG;CEAGESP - Araçatuba;jan/14;1, 04
69;PEPINO;KG;CEAGESP - Araçatuba;abr/14;1, 16
70;PEPINO;KG;CEAGESP - Araçatuba;mai/14;1, 15
71;PEPINO;KG;CEAGESP - Araçatuba;jun/14;1, 15
72;PEPINO;KG;CEAGESP - Araçatuba;jul/14;1, 15
73;PEPINO;KG;CEAGESP - Araçatuba;ago/14;1, 15
74;PEPINO;KG;CEAGESP - Araçatuba;set/14;1, 15
75;PEPINO;KG;CEAGESP - Araçatuba;out/14;1, 15
76;PEPINO;KG;CEAGESP - Araçatuba;nov/14;1, 15
77;PEPINO;KG;CEAGESP - Araçatuba;dez/14;1, 15
78;PEPINO;KG;CEAGESP - Araçatuba;jan/15;1, 15
79;PEPINO;KG;CEAGESP - Araçatuba;fev/15;1, 15
80;PEPINO;KG;CEAGESP - Araçatuba;mar/15;1, 15
81;PEPINO;KG;CEAGESP - Araçatuba;abr/15;1, 15
82;PEPINO;KG;CEAGESP - Araçatuba;mai/15;1, 15
83;PEPINO;KG;CEAGESP - Araçatuba;jun/15;1, 15
84;PEPINO;KG;CEAGESP - Araçatuba;jul/15;1, 15
85;PEPINO;KG;CEAGESP - Araçatuba;set/15;1, 02
86;PEPINO;KG;CEAGESP - Araçatuba;out/15;1, 02
87;PEPINO;KG;CEAGESP - Araçatuba;nov/15;1, 02
88;PEPINO;KG;CEAGESP - Araçatuba;dez/15;1, 02
89;PEPINO;KG;CEAGESP - Araçatuba;jan/16;1, 02
90;PEPINO;KG;CEAGESP - Araçatuba;fev/16;1, 02
91;PEPINO;KG;CEAGESP - Araçatuba;mar/16;1, 02
92;PEPINO;KG;CEAGESP - Araçatuba;abr/16;1, 02
93;PEPINO;KG;CEAGESP - Araçatuba;mai/16;1, 02
94;PEPINO;KG;CEAGESP - Araçatuba;dez/16;1, 02
95;PEPINO;KG;CEAGESP - Araçatuba;jan/17;1, 02
96;PEPINO;KG;CEAGESP - Araçatuba;fev/17;1, 01
97;PEPINO;KG;CEAGESP - Araçatuba;mar/17;1, 00
98;PEPINO;KG;CEAGESP - Araçatuba;abr/17;1, 00
99;PEPINO;KG;CEAGESP - Araçatuba;mai/17;1, 00
100;PEPINO;KG;CEAGESP - Araçatuba;jun/17;1, 00
101;PEPINO;KG;CEAGESP - Araçatuba;jul/17;1, 00
102;PEPINO;KG;CEAGESP - Araçatuba;ago/17;1, 00
103;PEPINO;KG;CEAGESP - Araçatuba;set/17;1, 00
104;PEPINO;KG;CEAGESP - Araçatuba;out/17;1, 00
105;PEPINO;KG;CEAGESP - Araçatuba;nov/17;1, 00
106;PEPINO;KG;CEAGESP - Araçatuba;dez/17;1, 00
107;PEPINO;KG;CEAGESP - Araçatuba;jan/18;1, 00
108;PEPINO;KG;CEAGESP - Araçatuba;fev/18;1, 00
109;PEPINO;KG;CEAGESP - Araçatuba;abr/18;1, 00
110;PEPINO;KG;CEAGESP - Araçatuba;mai/18;1, 00
111;PEPINO;KG;CEAGESP - Araçatuba;jun/18;1, 00
112;PEPINO;KG;CEAGESP - Araçatuba;jul/18;1, 00
113;PEPINO;KG;CEAGESP - Araçatuba;ago/18;1, 00
114;PEPINO;KG;CEAGESP - Araçatuba;out/18;1, 00
115;PEPINO;KG;CEAGESP - Araçatuba;fev/19;1, 00
116;PEPINO;KG;CEAGESP - Araçatuba;mar/19;1, 00
117;PEPINO;KG;CEAGESP - Araçatuba;abr/19;1, 00
118;PEPINO;KG;CEAGESP - Araçatuba;mai/19;1, 00
119;PEPINO;KG;CEAGESP - Araçatuba;jun/19;1, 00
120;PEPINO;KG;CEAGESP - Araçatuba;jul/19;1, 00
121;PEPINO;KG;CEAGESP - Araçatuba;ago/19;1, 00
122;PEPINO;KG;CEAGESP - Araçatuba;set/19;1, 25
123;PEPINO;KG;CEAGESP - Araçatuba;out/19;1, 00
124;PEPINO;KG;CEAGESP - Araçatuba;nov/19;1, 00
125;PEPINO;KG;CEAGESP - Araçatuba;dez/19;1, 00
126;PEPINO;KG;CEAGESP - Araçatuba;jan/20;1, 00
127;PEPINO;KG;CEAGESP - Araçatuba;fev/20;1, 00
128;PEPINO;KG;CEAGESP - Araçatuba;mar/20;1, 00
129;PEPINO;KG;CEAGESP - Araçatuba;jun/20;1, 00
130;PEPINO;KG;CEAGESP - Araçatuba;jul/20;1, 09
131;PEPINO;KG;CEAGESP - Araçatuba;ago/20;1, 14
132;PEPINO;KG;CEAGESP - Araçatuba;set/20;1, 14
133;PEPINO;KG;CEAGESP - Araçatuba;out/20;1, 14
134;PEPINO;KG;CEAGESP - Araçatuba;nov/20;1, 14
135;PEPINO;KG;CEAGESP - Araçatuba;dez/20;1, 14
136;PEPINO;KG;CEAGESP - Araraquara;mar/06;0, 50
137;PEPINO;KG;CEAGESP - Araraquara;abr/06;0, 51
138;PEPINO;KG;CEAGESP - Araraquara;mai/06;0, 47
139;PEPINO;KG;CEAGESP - Araraquara;jun/06;0, 49
140;PEPINO;KG;CEAGESP - Araraquara;jul/06;0, 48
141;PEPINO;KG;CEAGESP - Araraquara;ago/06;0, 45
142;PEPINO;KG;CEAGESP - Araraquara;set/06;0, 49
143;PEPINO;KG;CEAGESP - Araraquara;mar/09;0, 81
144;PEPINO;KG;CEAGESP - Araraquara;abr/09;0, 76
145;PEPINO;KG;CEAGESP - Araraquara;ago/09;1, 62
146;PEPINO;KG;CEAGESP - Araraquara;set/09;0, 99
147;PEPINO;KG;CEAGESP - Araraquara;out/09;0, 72
148;PEPINO;KG;CEAGESP - Araraquara;nov/09;0, 62
149;PEPINO;KG;CEAGESP - Araraquara;dez/09;0, 62
150;PEPINO;KG;CEAGESP - Araraquara;jan/10;1, 84
151;PEPINO;KG;CEAGESP - Araraquara;fev/10;1, 78
152;PEPINO;KG;CEAGESP - Araraquara;mar/10;1, 32
153;PEPINO;KG;CEAGESP - Araraquara;abr/10;1, 36
154;PEPINO;KG;CEAGESP - Araraquara;mai/10;1, 19
155;PEPINO;KG;CEAGESP - Araraquara;jun/10;1, 19
156;PEPINO;KG;CEAGESP - Araraquara;jul/10;0, 67
157;PEPINO;KG;CEAGESP - Araraquara;ago/10;1, 09
158;PEPINO;KG;CEAGESP - Araraquara;set/10;1, 04
159;PEPINO;KG;CEAGESP - Araraquara;out/10;1, 13
160;PEPINO;KG;CEAGESP - Araraquara;nov/10;0, 80
161;PEPINO;KG;CEAGESP - Araraquara;dez/10;1, 04
162;PEPINO;KG;CEAGESP - Araraquara;jan/11;1, 17
163;PEPINO;KG;CEAGESP - Araraquara;fev/11;1, 41
164;PEPINO;KG;CEAGESP - Araraquara;mar/11;1, 39
165;PEPINO;KG;CEAGESP - Araraquara;abr/11;1, 45
166;PEPINO;KG;CEAGESP - Araraquara;mai/11;1, 86
167;PEPINO;KG;CEAGESP - Araraquara;jun/11;1, 56
168;PEPINO;KG;CEAGESP - Araraquara;jul/11;1, 35
169;PEPINO;KG;CEAGESP - Araraquara;ago/11;1, 65
170;PEPINO;KG;CEAGESP - Araraquara;set/11;1, 20
171;PEPINO;KG;CEAGESP - Araraquara;out/11;0, 61
172;PEPINO;KG;CEAGESP - Araraquara;nov/11;0, 91
173;PEPINO;KG;CEAGESP - Araraquara;dez/11;1, 18
174;PEPINO;KG;CEAGESP - Araraquara;jan/12;1, 47
175;PEPINO;KG;CEAGESP - Araraquara;fev/12;1, 19
176;PEPINO;KG;CEAGESP - Araraquara;mar/12;1, 12
177;PEPINO;KG;CEAGESP - Araraquara;abr/12;1, 21
178;PEPINO;KG;CEAGESP - Araraquara;mai/12;1, 80
179;PEPINO;KG;CEAGESP - Araraquara;jun/12;1, 53
180;PEPINO;KG;CEAGESP - Araraquara;jul/12;2, 20
181;PEPINO;KG;CEAGESP - Araraquara;ago/12;1, 95
182;PEPINO;KG;CEAGESP - Araraquara;set/12;1, 35
183;PEPINO;KG;CEAGESP - Araraquara;out/12;1, 00
184;PEPINO;KG;CEAGESP - Araraquara;nov/12;1, 26
185;PEPINO;KG;CEAGESP - Araraquara;dez/12;1, 39
186;PEPINO;KG;CEAGESP - Araraquara;jan/13;1, 72
187;PEPINO;KG;CEAGESP - Araraquara;fev/13;1, 08
188;PEPINO;KG;CEAGESP - Araraquara;mar/13;1, 64
189;PEPINO;KG;CEAGESP - Araraquara;abr/13;1, 37
190;PEPINO;KG;CEAGESP - Araraquara;mai/13;1, 28
191;PEPINO;KG;CEAGESP - Araraquara;jun/13;1, 63
192;PEPINO;KG;CEAGESP - Araraquara;jul/13;1, 29
193;PEPINO;KG;CEAGESP - Araraquara;ago/13;2, 10
194;PEPINO;KG;CEAGESP - Araraquara;set/13;1, 89
195;PEPINO;KG;CEAGESP - Araraquara;out/13;1, 07
196;PEPINO;KG;CEAGESP - Araraquara;nov/13;0, 77
197;PEPINO;KG;CEAGESP - Araraquara;dez/13;0, 76
198;PEPINO;KG;CEAGESP - Araraquara;jan/14;1, 18
199;PEPINO;KG;CEAGESP - Araraquara;fev/14;1, 99
200;PEPINO;KG;CEAGESP - Araraquara;mar/14;1, 83
201;PEPINO;KG;CEAGESP - Araraquara;abr/14;1, 12
202;PEPINO;KG;CEAGESP - Araraquara;mai/14;1, 42
203;PEPINO;KG;CEAGESP - Araraquara;jun/14;0, 94
204;PEPINO;KG;CEAGESP - Araraquara;jul/14;1, 43
205;PEPINO;KG;CEAGESP - Araraquara;ago/14;1, 48
206;PEPINO;KG;CEAGESP - Araraquara;set/14;1, 54
207;PEPINO;KG;CEAGESP - Araraquara;out/14;1, 08
208;PEPINO;KG;CEAGESP - Araraquara;nov/14;1, 13
209;PEPINO;KG;CEAGESP - Araraquara;dez/14;0, 90
210;PEPINO;KG;CEAGESP - Araraquara;jan/15;1, 93
211;PEPINO;KG;CEAGESP - Araraquara;fev/15;1, 20
212;PEPINO;KG;CEAGESP - Araraquara;mar/15;1, 49
213;PEPINO;KG;CEAGESP - Araraquara;abr/15;1, 91
214;PEPINO;KG;CEAGESP - Araraquara;mai/15;1, 74
215;PEPINO;KG;CEAGESP - Araraquara;jun/15;1, 74
216;PEPINO;KG;CEAGESP - Araraquara;jul/15;1, 76
217;PEPINO;KG;CEAGESP - Araraquara;ago/15;1, 67
218;PEPINO;KG;CEAGESP - Araraquara;set/15;1, 14
219;PEPINO;KG;CEAGESP - Araraquara;out/15;1, 21
220;PEPINO;KG;CEAGESP - Araraquara;nov/15;1, 07
221;PEPINO;KG;CEAGESP - Araraquara;dez/15;1, 69
222;PEPINO;KG;CEAGESP - Araraquara;jan/16;2, 61
223;PEPINO;KG;CEAGESP - Araraquara;fev/16;1, 82
224;PEPINO;KG;CEAGESP - Araraquara;mar/16;2, 00
225;PEPINO;KG;CEAGESP - Araraquara;abr/16;1, 47
226;PEPINO;KG;CEAGESP - Araraquara;mai/16;2, 49
227;PEPINO;KG;CEAGESP - Araraquara;jun/16;2, 62
228;PEPINO;KG;CEAGESP - Araraquara;jul/16;2, 20
229;PEPINO;KG;CEAGESP - Araraquara;ago/16;1, 49
230;PEPINO;KG;CEAGESP - Araraquara;set/16;1, 34
231;PEPINO;KG;CEAGESP - Araraquara;out/16;1, 22
232;PEPINO;KG;CEAGESP - Araraquara;nov/16;0, 75
233;PEPINO;KG;CEAGESP - Araraquara;dez/16;1, 32
234;PEPINO;KG;CEAGESP - Araraquara;jan/17;1, 75
235;PEPINO;KG;CEAGESP - Araraquara;fev/17;1, 36
236;PEPINO;KG;CEAGESP - Araraquara;mar/17;2, 00
237;PEPINO;KG;CEAGESP - Araraquara;abr/17;1, 41
238;PEPINO;KG;CEAGESP - Araraquara;mai/17;0, 80
239;PEPINO;KG;CEAGESP - Araraquara;jun/17;1, 65
240;PEPINO;KG;CEAGESP - Araraquara;jul/17;2, 11
241;PEPINO;KG;CEAGESP - Araraquara;ago/17;2, 11
242;PEPINO;KG;CEAGESP - Araraquara;set/17;2, 07
243;PEPINO;KG;CEAGESP - Araraquara;out/17;1, 08
244;PEPINO;KG;CEAGESP - Araraquara;nov/17;1, 02
245;PEPINO;KG;CEAGESP - Araraquara;dez/17;1, 68
246;PEPINO;KG;CEAGESP - Araraquara;jan/18;2, 57
247;PEPINO;KG;CEAGESP - Araraquara;fev/18;1, 95
248;PEPINO;KG;CEAGESP - Araraquara;mar/18;2, 06
249;PEPINO;KG;CEAGESP - Araraquara;abr/18;1, 48
250;PEPINO;KG;CEAGESP - Araraquara;mai/18;1, 61
251;PEPINO;KG;CEAGESP - Araraquara;jun/18;1, 67
252;PEPINO;KG;CEAGESP - Araraquara;jul/18;1, 14
253;PEPINO;KG;CEAGESP - Araraquara;ago/18;1, 61
254;PEPINO;KG;CEAGESP - Araraquara;set/18;2, 29
255;PEPINO;KG;CEAGESP - Araraquara;out/18;2, 47
256;PEPINO;KG;CEAGESP - Araraquara;nov/18;1, 62
257;PEPINO;KG;CEAGESP - Araraquara;dez/18;1, 77
258;PEPINO;KG;CEAGESP - Araraquara;jan/19;1, 90
259;PEPINO;KG;CEAGESP - Araraquara;fev/19;2, 16
260;PEPINO;KG;CEAGESP - Araraquara;mar/19;2, 67
261;PEPINO;KG;CEAGESP - Araraquara;abr/19;2, 33
262;PEPINO;KG;CEAGESP - Araraquara;mai/19;1, 76
263;PEPINO;KG;CEAGESP - Araraquara;jun/19;2, 29
264;PEPINO;KG;CEAGESP - Araraquara;jul/19;2, 74
265;PEPINO;KG;CEAGESP - Araraquara;ago/19;2, 59
266;PEPINO;KG;CEAGESP - Araraquara;set/19;1, 79
267;PEPINO;KG;CEAGESP - Araraquara;out/19;1, 59
268;PEPINO;KG;CEAGESP - Araraquara;nov/19;1, 51
269;PEPINO;KG;CEAGESP - Araraquara;dez/19;1, 79
270;PEPINO;KG;CEAGESP - Araraquara;jan/20;2, 34
271;PEPINO;KG;CEAGESP - Araraquara;fev/20;2, 47
272;PEPINO;KG;CEAGESP - Araraquara;mar/20;1, 92
273;PEPINO;KG;CEAGESP - Araraquara;abr/20;1, 33
274;PEPINO;KG;CEAGESP - Araraquara;mai/20;1, 31
275;PEPINO;KG;CEAGESP - Araraquara;jun/20;1, 90
276;PEPINO;KG;CEAGESP - Araraquara;jul/20;1, 95
277;PEPINO;KG;CEAGESP - Araraquara;ago/20;1, 98
278;PEPINO;KG;CEAGESP - Araraquara;set/20;2, 02
279;PEPINO;KG;CEAGESP - Araraquara;out/20;2, 25
280;PEPINO;KG;CEAGESP - Araraquara;nov/20;1, 65
281;PEPINO;KG;CEAGESP - Araraquara;dez/20;1, 59
282;PEPINO;KG;CEAGESP - Bauru;mar/06;0, 56
283;PEPINO;KG;CEAGESP - Bauru;abr/06;1, 36
284;PEPINO;KG;CEAGESP - Bauru;mai/06;0, 73
285;PEPINO;KG;CEAGESP - Bauru;jun/06;0, 83
286;PEPINO;KG;CEAGESP - Bauru;jul/06;0, 88
287;PEPINO;KG;CEAGESP - Bauru;ago/06;0, 86
288;PEPINO;KG;CEAGESP - Bauru;set/06;0, 83
289;PEPINO;KG;CEAGESP - Bauru;out/06;0, 53
290;PEPINO;KG;CEAGESP - Bauru;nov/06;0, 58
291;PEPINO;KG;CEAGESP - Bauru;dez/06;0, 70
292;PEPINO;KG;CEAGESP - Bauru;jan/07;0, 93
293;PEPINO;KG;CEAGESP - Bauru;fev/07;0, 79
294;PEPINO;KG;CEAGESP - Bauru;mar/07;0, 71
295;PEPINO;KG;CEAGESP - Bauru;abr/07;0, 64
296;PEPINO;KG;CEAGESP - Bauru;mai/07;0, 43
297;PEPINO;KG;CEAGESP - Bauru;jun/07;0, 50
298;PEPINO;KG;CEAGESP - Bauru;jul/07;0, 70
299;PEPINO;KG;CEAGESP - Bauru;ago/07;0, 72
300;PEPINO;KG;CEAGESP - Bauru;set/07;0, 70
301;PEPINO;KG;CEAGESP - Bauru;out/07;0, 55
302;PEPINO;KG;CEAGESP - Bauru;nov/07;0, 63
303;PEPINO;KG;CEAGESP - Bauru;dez/07;0, 75
304;PEPINO;KG;CEAGESP - Bauru;jan/08;0, 79
305;PEPINO;KG;CEAGESP - Bauru;fev/08;0, 57
306;PEPINO;KG;CEAGESP - Bauru;mar/08;0, 57
307;PEPINO;KG;CEAGESP - Bauru;abr/08;0, 58
308;PEPINO;KG;CEAGESP - Bauru;mai/08;1, 13
309;PEPINO;KG;CEAGESP - Bauru;jun/08;1, 13
310;PEPINO;KG;CEAGESP - Bauru;jul/08;1, 08
311;PEPINO;KG;CEAGESP - Bauru;set/08;0, 92
312;PEPINO;KG;CEAGESP - Bauru;out/08;0, 50
313;PEPINO;KG;CEAGESP - Bauru;nov/08;0, 50
314;PEPINO;KG;CEAGESP - Bauru;dez/08;0, 50
315;PEPINO;KG;CEAGESP - Bauru;nov/09;0, 98
316;PEPINO;KG;CEAGESP - Bauru;dez/09;0, 98
317;PEPINO;KG;CEAGESP - Bauru;jan/10;0, 98
318;PEPINO;KG;CEAGESP - Bauru;fev/10;0, 98
319;PEPINO;KG;CEAGESP - Bauru;mar/10;0, 98
320;PEPINO;KG;CEAGESP - Bauru;abr/10;0, 98
321;PEPINO;KG;CEAGESP - Bauru;mai/10;0, 98
322;PEPINO;KG;CEAGESP - Bauru;jun/10;0, 98
323;PEPINO;KG;CEAGESP - Bauru;jul/10;0, 98
324;PEPINO;KG;CEAGESP - Bauru;ago/10;0, 98
325;PEPINO;KG;CEAGESP - Bauru;nov/12;1, 37
326;PEPINO;KG;CEAGESP - Bauru;dez/12;1, 90
327;PEPINO;KG;CEAGESP - Bauru;jan/13;1, 90
328;PEPINO;KG;CEAGESP - Bauru;fev/13;1, 90
329;PEPINO;KG;CEAGESP - Bauru;mar/13;1, 90
330;PEPINO;KG;CEAGESP - Bauru;abr/13;1, 90
331;PEPINO;KG;CEAGESP - Bauru;mai/13;1, 90
332;PEPINO;KG;CEAGESP - Bauru;jun/13;1, 90
333;PEPINO;KG;CEAGESP - Bauru;jul/13;1, 75
334;PEPINO;KG;CEAGESP - Bauru;ago/13;1, 75
335;PEPINO;KG;CEAGESP - Bauru;set/13;2, 14
336;PEPINO;KG;CEAGESP - Bauru;out/13;1, 88
337;PEPINO;KG;CEAGESP - Bauru;nov/13;1, 31
338;PEPINO;KG;CEAGESP - Bauru;dez/13;1, 31
339;PEPINO;KG;CEAGESP - Bauru;jan/14;1, 41
340;PEPINO;KG;CEAGESP - Bauru;fev/14;1, 43
341;PEPINO;KG;CEAGESP - Bauru;mar/14;1, 43
342;PEPINO;KG;CEAGESP - Bauru;abr/14;1, 34
343;PEPINO;KG;CEAGESP - Bauru;mai/14;1, 31
344;PEPINO;KG;CEAGESP - Bauru;jun/14;1, 31
345;PEPINO;KG;CEAGESP - Bauru;jul/14;1, 31
346;PEPINO;KG;CEAGESP - Bauru;ago/14;1, 31
347;PEPINO;KG;CEAGESP - Bauru;set/14;1, 65
348;PEPINO;KG;CEAGESP - Bauru;out/14;1, 67
349;PEPINO;KG;CEAGESP - Bauru;nov/14;1, 55
350;PEPINO;KG;CEAGESP - Bauru;dez/14;1, 55
351;PEPINO;KG;CEAGESP - Bauru;jan/15;1, 80
352;PEPINO;KG;CEAGESP - Bauru;fev/15;1, 90
353;PEPINO;KG;CEAGESP - Bauru;mar/15;1, 90
354;PEPINO;KG;CEAGESP - Bauru;abr/15;1, 90
355;PEPINO;KG;CEAGESP - Bauru;mai/15;1, 76
356;PEPINO;KG;CEAGESP - Bauru;jun/15;1, 79
357;PEPINO;KG;CEAGESP - Bauru;jul/15;1, 96
358;PEPINO;KG;CEAGESP - Bauru;ago/15;2, 02
359;PEPINO;KG;CEAGESP - Bauru;set/15;2, 02
360;PEPINO;KG;CEAGESP - Bauru;out/15;2, 02
361;PEPINO;KG;CEAGESP - Bauru;nov/15;2, 02
362;PEPINO;KG;CEAGESP - Bauru;dez/15;2, 02
363;PEPINO;KG;CEAGESP - Bauru;jan/16;2, 29
364;PEPINO;KG;CEAGESP - Bauru;fev/16;2, 38
365;PEPINO;KG;CEAGESP - Bauru;mar/16;2, 62
366;PEPINO;KG;CEAGESP - Bauru;abr/16;1, 67
367;PEPINO;KG;CEAGESP - Bauru;mai/16;2, 65
368;PEPINO;KG;CEAGESP - Bauru;jun/16;2, 98
369;PEPINO;KG;CEAGESP - Bauru;jul/16;2, 74
370;PEPINO;KG;CEAGESP - Bauru;ago/16;2, 42
371;PEPINO;KG;CEAGESP - Bauru;set/16;2, 26
372;PEPINO;KG;CEAGESP - Bauru;out/16;1, 67
373;PEPINO;KG;CEAGESP - Bauru;nov/16;1, 61
374;PEPINO;KG;CEAGESP - Bauru;dez/16;1, 55
375;PEPINO;KG;CEAGESP - Bauru;jan/17;1, 55
376;PEPINO;KG;CEAGESP - Bauru;fev/17;1, 55
377;PEPINO;KG;CEAGESP - Bauru;mar/17;1, 57
378;PEPINO;KG;CEAGESP - Bauru;abr/17;1, 38
379;PEPINO;KG;CEAGESP - Bauru;mai/17;1, 37
380;PEPINO;KG;CEAGESP - Bauru;jun/17;1, 19
381;PEPINO;KG;CEAGESP - Bauru;jul/17;1, 21
382;PEPINO;KG;CEAGESP - Bauru;ago/17;1, 28
383;PEPINO;KG;CEAGESP - Bauru;set/17;1, 31
384;PEPINO;KG;CEAGESP - Bauru;out/17;1, 90
385;PEPINO;KG;CEAGESP - Bauru;nov/17;1, 81
386;PEPINO;KG;CEAGESP - Bauru;dez/17;1, 67
387;PEPINO;KG;CEAGESP - Bauru;jan/18;2, 22
388;PEPINO;KG;CEAGESP - Bauru;fev/18;2, 62
389;PEPINO;KG;CEAGESP - Bauru;mar/18;2, 33
390;PEPINO;KG;CEAGESP - Bauru;abr/18;2, 19
391;PEPINO;KG;CEAGESP - Bauru;mai/18;2, 09
392;PEPINO;KG;CEAGESP - Bauru;jun/18;2, 31
393;PEPINO;KG;CEAGESP - Bauru;jul/18;2, 14
394;PEPINO;KG;CEAGESP - Bauru;ago/18;2, 14
395;PEPINO;KG;CEAGESP - Bauru;set/18;2, 14
396;PEPINO;KG;CEAGESP - Bauru;out/18;2, 14
397;PEPINO;KG;CEAGESP - Bauru;nov/18;2, 14
398;PEPINO;KG;CEAGESP - Bauru;dez/18;2, 14
399;PEPINO;KG;CEAGESP - Bauru;jan/19;2, 37
400;PEPINO;KG;CEAGESP - Bauru;fev/19;2, 14
401;PEPINO;KG;CEAGESP - Bauru;mar/19;2, 14
402;PEPINO;KG;CEAGESP - Bauru;abr/19;2, 14
403;PEPINO;KG;CEAGESP - Bauru;mai/19;2, 14
404;PEPINO;KG;CEAGESP - Bauru;jun/19;2, 14
405;PEPINO;KG;CEAGESP - Bauru;jul/19;2, 26
406;PEPINO;KG;CEAGESP - Bauru;ago/19;2, 74
407;PEPINO;KG;CEAGESP - Bauru;set/19;2, 38
408;PEPINO;KG;CEAGESP - Bauru;out/19;2, 02
409;PEPINO;KG;CEAGESP - Bauru;nov/19;2, 02
410;PEPINO;KG;CEAGESP - Bauru;dez/19;2, 02
411;PEPINO;KG;CEAGESP - Bauru;jan/20;2, 47
412;PEPINO;KG;CEAGESP - Bauru;fev/20;2, 62
