Nro;produto;Unidade;Ceasa;Mês/Ano;Média dos preços Mensal
1;BRÓCOLOS;KG;CEAGESP - Araçatuba;mar/06;1, 80
2;BRÓCOLOS;KG;CEAGESP - Araçatuba;mai/06;2, 50
3;BRÓCOLOS;KG;CEAGESP - Araçatuba;abr/07;2, 00
4;BRÓCOLOS;KG;CEAGESP - Araçatuba;ago/07;1, 83
5;BRÓCOLOS;KG;CEAGESP - Araçatuba;set/07;1, 59
6;BRÓCOLOS;KG;CEAGESP - Araçatuba;out/07;1, 55
7;BRÓCOLOS;KG;CEAGESP - Araçatuba;nov/07;1, 60
8;BRÓCOLOS;KG;CEAGESP - Araçatuba;dez/07;1, 60
9;BRÓCOLOS;KG;CEAGESP - Araçatuba;jan/08;1, 80
10;BRÓCOLOS;KG;CEAGESP - Araçatuba;fev/08;2, 25
11;BRÓCOLOS;KG;CEAGESP - Araçatuba;mar/08;2, 13
12;BRÓCOLOS;KG;CEAGESP - Araçatuba;mar/09;2, 80
13;BRÓCOLOS;KG;CEAGESP - Araçatuba;abr/09;2, 80
14;BRÓCOLOS;KG;CEAGESP - Araçatuba;mai/09;3, 78
15;BRÓCOLOS;KG;CEAGESP - Araçatuba;jun/09;3, 92
16;BRÓCOLOS;KG;CEAGESP - Araçatuba;jul/09;2, 38
17;BRÓCOLOS;KG;CEAGESP - Araçatuba;ago/09;2, 17
18;BRÓCOLOS;KG;CEAGESP - Araçatuba;set/09;2, 23
19;BRÓCOLOS;KG;CEAGESP - Araçatuba;out/09;2, 50
20;BRÓCOLOS;KG;CEAGESP - Araçatuba;nov/09;2, 50
21;BRÓCOLOS;KG;CEAGESP - Araçatuba;dez/09;2, 30
22;BRÓCOLOS;KG;CEAGESP - Araçatuba;jan/10;2, 20
23;BRÓCOLOS;KG;CEAGESP - Araçatuba;fev/10;2, 20
24;BRÓCOLOS;KG;CEAGESP - Araçatuba;mar/10;2, 20
25;BRÓCOLOS;KG;CEAGESP - Araçatuba;abr/10;2, 24
26;BRÓCOLOS;KG;CEAGESP - Araçatuba;mai/10;2, 65
27;BRÓCOLOS;KG;CEAGESP - Araçatuba;jun/10;2, 33
28;BRÓCOLOS;KG;CEAGESP - Araçatuba;jul/10;1, 99
29;BRÓCOLOS;KG;CEAGESP - Araçatuba;ago/10;1, 85
30;BRÓCOLOS;KG;CEAGESP - Araçatuba;set/10;1, 53
31;BRÓCOLOS;KG;CEAGESP - Araçatuba;out/10;1, 83
32;BRÓCOLOS;KG;CEAGESP - Araçatuba;nov/10;1, 90
33;BRÓCOLOS;KG;CEAGESP - Araçatuba;dez/10;1, 90
34;BRÓCOLOS;KG;CEAGESP - Araçatuba;jan/11;1, 90
35;BRÓCOLOS;KG;CEAGESP - Araçatuba;fev/11;1, 90
36;BRÓCOLOS;KG;CEAGESP - Araçatuba;mar/11;1, 90
37;BRÓCOLOS;KG;CEAGESP - Araçatuba;abr/11;1, 90
38;BRÓCOLOS;KG;CEAGESP - Araçatuba;mai/11;2, 27
39;BRÓCOLOS;KG;CEAGESP - Araçatuba;jun/11;2, 98
40;BRÓCOLOS;KG;CEAGESP - Araçatuba;jul/11;3, 02
41;BRÓCOLOS;KG;CEAGESP - Araçatuba;ago/11;3, 31
42;BRÓCOLOS;KG;CEAGESP - Araçatuba;set/11;3, 21
43;BRÓCOLOS;KG;CEAGESP - Araçatuba;out/11;2, 83
44;BRÓCOLOS;KG;CEAGESP - Araçatuba;nov/11;2, 80
45;BRÓCOLOS;KG;CEAGESP - Araçatuba;dez/11;2, 87
46;BRÓCOLOS;KG;CEAGESP - Araçatuba;jan/12;2, 57
47;BRÓCOLOS;KG;CEAGESP - Araçatuba;fev/12;2, 40
48;BRÓCOLOS;KG;CEAGESP - Araçatuba;mar/12;2, 25
49;BRÓCOLOS;KG;CEAGESP - Araçatuba;abr/12;2, 25
50;BRÓCOLOS;KG;CEAGESP - Araçatuba;mai/12;2, 25
51;BRÓCOLOS;KG;CEAGESP - Araçatuba;jun/12;2, 92
52;BRÓCOLOS;KG;CEAGESP - Araçatuba;jul/12;2, 97
53;BRÓCOLOS;KG;CEAGESP - Araçatuba;ago/12;2, 91
54;BRÓCOLOS;KG;CEAGESP - Araçatuba;out/12;2, 63
55;BRÓCOLOS;KG;CEAGESP - Araçatuba;nov/12;2, 91
56;BRÓCOLOS;KG;CEAGESP - Araçatuba;dez/12;2, 91
57;BRÓCOLOS;KG;CEAGESP - Araçatuba;jan/13;3, 29
58;BRÓCOLOS;KG;CEAGESP - Araçatuba;fev/13;3, 38
59;BRÓCOLOS;KG;CEAGESP - Araçatuba;mar/13;3, 38
60;BRÓCOLOS;KG;CEAGESP - Araçatuba;abr/13;3, 38
61;BRÓCOLOS;KG;CEAGESP - Araçatuba;mai/13;3, 74
62;BRÓCOLOS;KG;CEAGESP - Araçatuba;jun/13;3, 25
63;BRÓCOLOS;KG;CEAGESP - Araçatuba;jul/13;3, 50
64;BRÓCOLOS;KG;CEAGESP - Araçatuba;ago/13;3, 50
65;BRÓCOLOS;KG;CEAGESP - Araçatuba;set/13;3, 50
66;BRÓCOLOS;KG;CEAGESP - Araçatuba;out/13;3, 30
67;BRÓCOLOS;KG;CEAGESP - Araçatuba;nov/13;3, 25
68;BRÓCOLOS;KG;CEAGESP - Araçatuba;dez/13;3, 02
69;BRÓCOLOS;KG;CEAGESP - Araçatuba;jan/14;3, 25
70;BRÓCOLOS;KG;CEAGESP - Araçatuba;abr/14;4, 13
71;BRÓCOLOS;KG;CEAGESP - Araçatuba;mai/14;3, 88
72;BRÓCOLOS;KG;CEAGESP - Araçatuba;jun/14;3, 81
73;BRÓCOLOS;KG;CEAGESP - Araçatuba;jul/14;3, 81
74;BRÓCOLOS;KG;CEAGESP - Araçatuba;ago/14;3, 81
75;BRÓCOLOS;KG;CEAGESP - Araçatuba;set/14;3, 85
76;BRÓCOLOS;KG;CEAGESP - Araçatuba;out/14;3, 89
77;BRÓCOLOS;KG;CEAGESP - Araçatuba;nov/14;4, 06
78;BRÓCOLOS;KG;CEAGESP - Araçatuba;dez/14;2, 65
79;BRÓCOLOS;KG;CEAGESP - Araçatuba;jan/15;2, 78
80;BRÓCOLOS;KG;CEAGESP - Araçatuba;fev/15;3, 80
81;BRÓCOLOS;KG;CEAGESP - Araçatuba;mar/15;4, 44
82;BRÓCOLOS;KG;CEAGESP - Araçatuba;abr/15;4, 31
83;BRÓCOLOS;KG;CEAGESP - Araçatuba;mai/15;4, 06
84;BRÓCOLOS;KG;CEAGESP - Araçatuba;jun/15;4, 06
85;BRÓCOLOS;KG;CEAGESP - Araçatuba;jul/15;4, 20
86;BRÓCOLOS;KG;CEAGESP - Araçatuba;set/15;3, 95
87;BRÓCOLOS;KG;CEAGESP - Araçatuba;out/15;4, 15
88;BRÓCOLOS;KG;CEAGESP - Araçatuba;nov/15;4, 75
89;BRÓCOLOS;KG;CEAGESP - Araçatuba;dez/15;4, 75
90;BRÓCOLOS;KG;CEAGESP - Araçatuba;jan/16;4, 75
91;BRÓCOLOS;KG;CEAGESP - Araçatuba;fev/16;4, 75
92;BRÓCOLOS;KG;CEAGESP - Araçatuba;mar/16;4, 75
93;BRÓCOLOS;KG;CEAGESP - Araçatuba;abr/16;4, 75
94;BRÓCOLOS;KG;CEAGESP - Araçatuba;mai/16;4, 75
95;BRÓCOLOS;KG;CEAGESP - Araçatuba;dez/16;3, 50
96;BRÓCOLOS;KG;CEAGESP - Araçatuba;jan/17;4, 57
97;BRÓCOLOS;KG;CEAGESP - Araçatuba;fev/17;5, 10
98;BRÓCOLOS;KG;CEAGESP - Araçatuba;mar/17;5, 10
99;BRÓCOLOS;KG;CEAGESP - Araçatuba;abr/17;5, 10
100;BRÓCOLOS;KG;CEAGESP - Araçatuba;mai/17;5, 10
101;BRÓCOLOS;KG;CEAGESP - Araçatuba;jun/17;5, 10
102;BRÓCOLOS;KG;CEAGESP - Araçatuba;jul/17;5, 10
103;BRÓCOLOS;KG;CEAGESP - Araçatuba;ago/17;5, 10
104;BRÓCOLOS;KG;CEAGESP - Araçatuba;set/17;4, 78
105;BRÓCOLOS;KG;CEAGESP - Araçatuba;out/17;4, 45
106;BRÓCOLOS;KG;CEAGESP - Araçatuba;nov/17;3, 78
107;BRÓCOLOS;KG;CEAGESP - Araçatuba;dez/17;3, 95
108;BRÓCOLOS;KG;CEAGESP - Araçatuba;jan/18;5, 40
109;BRÓCOLOS;KG;CEAGESP - Araçatuba;fev/18;5, 40
110;BRÓCOLOS;KG;CEAGESP - Araçatuba;abr/18;5, 40
111;BRÓCOLOS;KG;CEAGESP - Araçatuba;mai/18;5, 40
112;BRÓCOLOS;KG;CEAGESP - Araçatuba;jun/18;5, 40
113;BRÓCOLOS;KG;CEAGESP - Araçatuba;jul/18;5, 06
114;BRÓCOLOS;KG;CEAGESP - Araçatuba;ago/18;5, 00
115;BRÓCOLOS;KG;CEAGESP - Araçatuba;out/18;4, 65
116;BRÓCOLOS;KG;CEAGESP - Araçatuba;fev/19;6, 15
117;BRÓCOLOS;KG;CEAGESP - Araçatuba;mar/19;6, 15
118;BRÓCOLOS;KG;CEAGESP - Araçatuba;abr/19;6, 15
119;BRÓCOLOS;KG;CEAGESP - Araçatuba;mai/19;5, 85
120;BRÓCOLOS;KG;CEAGESP - Araçatuba;jun/19;5, 35
121;BRÓCOLOS;KG;CEAGESP - Araçatuba;jul/19;5, 35
122;BRÓCOLOS;KG;CEAGESP - Araçatuba;ago/19;5, 35
123;BRÓCOLOS;KG;CEAGESP - Araçatuba;set/19;3, 15
124;BRÓCOLOS;KG;CEAGESP - Araçatuba;out/19;3, 20
125;BRÓCOLOS;KG;CEAGESP - Araçatuba;nov/19;3, 25
126;BRÓCOLOS;KG;CEAGESP - Araçatuba;dez/19;3, 25
127;BRÓCOLOS;KG;CEAGESP - Araçatuba;jan/20;5, 77
128;BRÓCOLOS;KG;CEAGESP - Araçatuba;fev/20;6, 00
129;BRÓCOLOS;KG;CEAGESP - Araçatuba;mar/20;6, 00
130;BRÓCOLOS;KG;CEAGESP - Araçatuba;jun/20;5, 00
131;BRÓCOLOS;KG;CEAGESP - Araçatuba;jul/20;3, 80
132;BRÓCOLOS;KG;CEAGESP - Araçatuba;ago/20;3, 80
133;BRÓCOLOS;KG;CEAGESP - Araçatuba;set/20;3, 80
134;BRÓCOLOS;KG;CEAGESP - Araçatuba;out/20;4, 64
135;BRÓCOLOS;KG;CEAGESP - Araçatuba;nov/20;5, 00
136;BRÓCOLOS;KG;CEAGESP - Araçatuba;dez/20;5, 00
137;BRÓCOLOS;KG;CEAGESP - Araraquara;mar/06;1, 17
138;BRÓCOLOS;KG;CEAGESP - Araraquara;abr/06;1, 17
139;BRÓCOLOS;KG;CEAGESP - Araraquara;mai/06;1, 11
140;BRÓCOLOS;KG;CEAGESP - Araraquara;jun/06;0, 99
141;BRÓCOLOS;KG;CEAGESP - Araraquara;jul/06;0, 99
142;BRÓCOLOS;KG;CEAGESP - Araraquara;ago/06;1, 03
143;BRÓCOLOS;KG;CEAGESP - Araraquara;set/06;0, 98
144;BRÓCOLOS;KG;CEAGESP - Araraquara;ago/09;1, 16
145;BRÓCOLOS;KG;CEAGESP - Araraquara;set/09;1, 11
146;BRÓCOLOS;KG;CEAGESP - Araraquara;out/09;1, 00
147;BRÓCOLOS;KG;CEAGESP - Araraquara;nov/09;1, 00
148;BRÓCOLOS;KG;CEAGESP - Araraquara;dez/09;1, 00
149;BRÓCOLOS;KG;CEAGESP - Araraquara;jan/10;1, 24
150;BRÓCOLOS;KG;CEAGESP - Araraquara;fev/10;1, 13
151;BRÓCOLOS;KG;CEAGESP - Araraquara;mar/10;1, 47
152;BRÓCOLOS;KG;CEAGESP - Araraquara;abr/10;1, 38
153;BRÓCOLOS;KG;CEAGESP - Araraquara;mai/10;1, 10
154;BRÓCOLOS;KG;CEAGESP - Araraquara;jun/10;1, 09
155;BRÓCOLOS;KG;CEAGESP - Araraquara;jul/10;1, 13
156;BRÓCOLOS;KG;CEAGESP - Araraquara;ago/10;1, 13
157;BRÓCOLOS;KG;CEAGESP - Araraquara;set/10;1, 01
158;BRÓCOLOS;KG;CEAGESP - Araraquara;out/10;0, 96
159;BRÓCOLOS;KG;CEAGESP - Araraquara;nov/10;1, 00
160;BRÓCOLOS;KG;CEAGESP - Araraquara;dez/10;1, 00
161;BRÓCOLOS;KG;CEAGESP - Araraquara;jan/11;1, 08
162;BRÓCOLOS;KG;CEAGESP - Araraquara;fev/11;1, 11
163;BRÓCOLOS;KG;CEAGESP - Araraquara;mar/11;1, 40
164;BRÓCOLOS;KG;CEAGESP - Araraquara;abr/11;1, 45
165;BRÓCOLOS;KG;CEAGESP - Araraquara;mai/11;1, 40
166;BRÓCOLOS;KG;CEAGESP - Araraquara;jun/11;1, 29
167;BRÓCOLOS;KG;CEAGESP - Araraquara;jul/11;1, 18
168;BRÓCOLOS;KG;CEAGESP - Araraquara;ago/11;1, 22
169;BRÓCOLOS;KG;CEAGESP - Araraquara;set/11;1, 27
170;BRÓCOLOS;KG;CEAGESP - Araraquara;out/11;1, 27
171;BRÓCOLOS;KG;CEAGESP - Araraquara;nov/11;1, 27
172;BRÓCOLOS;KG;CEAGESP - Araraquara;dez/11;1, 27
173;BRÓCOLOS;KG;CEAGESP - Araraquara;jan/12;1, 27
174;BRÓCOLOS;KG;CEAGESP - Araraquara;fev/12;1, 32
175;BRÓCOLOS;KG;CEAGESP - Araraquara;mar/12;1, 40
176;BRÓCOLOS;KG;CEAGESP - Araraquara;abr/12;1, 40
177;BRÓCOLOS;KG;CEAGESP - Araraquara;mai/12;1, 46
178;BRÓCOLOS;KG;CEAGESP - Araraquara;jun/12;1, 47
179;BRÓCOLOS;KG;CEAGESP - Araraquara;jul/12;1, 47
180;BRÓCOLOS;KG;CEAGESP - Araraquara;ago/12;1, 25
181;BRÓCOLOS;KG;CEAGESP - Araraquara;set/12;1, 13
182;BRÓCOLOS;KG;CEAGESP - Araraquara;out/12;1, 31
183;BRÓCOLOS;KG;CEAGESP - Araraquara;nov/12;1, 66
184;BRÓCOLOS;KG;CEAGESP - Araraquara;dez/12;1, 80
185;BRÓCOLOS;KG;CEAGESP - Araraquara;jan/13;2, 24
186;BRÓCOLOS;KG;CEAGESP - Araraquara;fev/13;2, 56
187;BRÓCOLOS;KG;CEAGESP - Araraquara;mar/13;2, 27
188;BRÓCOLOS;KG;CEAGESP - Araraquara;abr/13;2, 27
189;BRÓCOLOS;KG;CEAGESP - Araraquara;mai/13;2, 27
190;BRÓCOLOS;KG;CEAGESP - Araraquara;jun/13;1, 98
191;BRÓCOLOS;KG;CEAGESP - Araraquara;jul/13;1, 83
192;BRÓCOLOS;KG;CEAGESP - Araraquara;ago/13;1, 85
193;BRÓCOLOS;KG;CEAGESP - Araraquara;set/13;1, 89
194;BRÓCOLOS;KG;CEAGESP - Araraquara;out/13;1, 92
195;BRÓCOLOS;KG;CEAGESP - Araraquara;nov/13;2, 07
196;BRÓCOLOS;KG;CEAGESP - Araraquara;dez/13;2, 14
197;BRÓCOLOS;KG;CEAGESP - Araraquara;jan/14;2, 24
198;BRÓCOLOS;KG;CEAGESP - Araraquara;fev/14;2, 55
199;BRÓCOLOS;KG;CEAGESP - Araraquara;mar/14;2, 55
200;BRÓCOLOS;KG;CEAGESP - Araraquara;abr/14;2, 47
201;BRÓCOLOS;KG;CEAGESP - Araraquara;mai/14;2, 44
202;BRÓCOLOS;KG;CEAGESP - Araraquara;jun/14;2, 08
203;BRÓCOLOS;KG;CEAGESP - Araraquara;jul/14;1, 93
204;BRÓCOLOS;KG;CEAGESP - Araraquara;ago/14;1, 69
205;BRÓCOLOS;KG;CEAGESP - Araraquara;set/14;1, 61
206;BRÓCOLOS;KG;CEAGESP - Araraquara;out/14;1, 62
207;BRÓCOLOS;KG;CEAGESP - Araraquara;nov/14;1, 62
208;BRÓCOLOS;KG;CEAGESP - Araraquara;dez/14;2, 03
209;BRÓCOLOS;KG;CEAGESP - Araraquara;jan/15;2, 26
210;BRÓCOLOS;KG;CEAGESP - Araraquara;fev/15;2, 47
211;BRÓCOLOS;KG;CEAGESP - Araraquara;mar/15;2, 47
212;BRÓCOLOS;KG;CEAGESP - Araraquara;abr/15;2, 47
213;BRÓCOLOS;KG;CEAGESP - Araraquara;mai/15;2, 47
214;BRÓCOLOS;KG;CEAGESP - Araraquara;jun/15;1, 77
215;BRÓCOLOS;KG;CEAGESP - Araraquara;jul/15;1, 13
216;BRÓCOLOS;KG;CEAGESP - Araraquara;ago/15;1, 13
217;BRÓCOLOS;KG;CEAGESP - Araraquara;set/15;1, 13
218;BRÓCOLOS;KG;CEAGESP - Araraquara;out/15;1, 13
219;BRÓCOLOS;KG;CEAGESP - Araraquara;nov/15;1, 70
220;BRÓCOLOS;KG;CEAGESP - Araraquara;dez/15;2, 60
221;BRÓCOLOS;KG;CEAGESP - Araraquara;jan/16;2, 60
222;BRÓCOLOS;KG;CEAGESP - Araraquara;fev/16;2, 60
223;BRÓCOLOS;KG;CEAGESP - Araraquara;mar/16;2, 60
224;BRÓCOLOS;KG;CEAGESP - Araraquara;abr/16;2, 60
225;BRÓCOLOS;KG;CEAGESP - Araraquara;mai/16;2, 60
226;BRÓCOLOS;KG;CEAGESP - Araraquara;jun/16;2, 60
227;BRÓCOLOS;KG;CEAGESP - Araraquara;jul/16;2, 55
228;BRÓCOLOS;KG;CEAGESP - Araraquara;ago/16;1, 85
229;BRÓCOLOS;KG;CEAGESP - Araraquara;set/16;1, 60
230;BRÓCOLOS;KG;CEAGESP - Araraquara;out/16;1, 76
231;BRÓCOLOS;KG;CEAGESP - Araraquara;nov/16;2, 07
232;BRÓCOLOS;KG;CEAGESP - Araraquara;dez/16;2, 55
233;BRÓCOLOS;KG;CEAGESP - Araraquara;jan/17;2, 80
234;BRÓCOLOS;KG;CEAGESP - Araraquara;fev/17;2, 80
235;BRÓCOLOS;KG;CEAGESP - Araraquara;mar/17;3, 20
236;BRÓCOLOS;KG;CEAGESP - Araraquara;abr/17;3, 40
237;BRÓCOLOS;KG;CEAGESP - Araraquara;mai/17;2, 60
238;BRÓCOLOS;KG;CEAGESP - Araraquara;jun/17;2, 60
239;BRÓCOLOS;KG;CEAGESP - Araraquara;jul/17;2, 71
240;BRÓCOLOS;KG;CEAGESP - Araraquara;ago/17;2, 60
241;BRÓCOLOS;KG;CEAGESP - Araraquara;set/17;2, 60
242;BRÓCOLOS;KG;CEAGESP - Araraquara;out/17;1, 88
243;BRÓCOLOS;KG;CEAGESP - Araraquara;nov/17;1, 74
244;BRÓCOLOS;KG;CEAGESP - Araraquara;dez/17;2, 36
245;BRÓCOLOS;KG;CEAGESP - Araraquara;jan/18;3, 04
246;BRÓCOLOS;KG;CEAGESP - Araraquara;fev/18;2, 86
247;BRÓCOLOS;KG;CEAGESP - Araraquara;mar/18;3, 24
248;BRÓCOLOS;KG;CEAGESP - Araraquara;abr/18;3, 27
249;BRÓCOLOS;KG;CEAGESP - Araraquara;mai/18;2, 53
250;BRÓCOLOS;KG;CEAGESP - Araraquara;jun/18;2, 11
251;BRÓCOLOS;KG;CEAGESP - Araraquara;jul/18;2, 09
252;BRÓCOLOS;KG;CEAGESP - Araraquara;ago/18;2, 30
253;BRÓCOLOS;KG;CEAGESP - Araraquara;set/18;2, 13
254;BRÓCOLOS;KG;CEAGESP - Araraquara;out/18;2, 27
255;BRÓCOLOS;KG;CEAGESP - Araraquara;nov/18;2, 87
256;BRÓCOLOS;KG;CEAGESP - Araraquara;dez/18;2, 50
257;BRÓCOLOS;KG;CEAGESP - Araraquara;jan/19;2, 29
258;BRÓCOLOS;KG;CEAGESP - Araraquara;fev/19;3, 27
259;BRÓCOLOS;KG;CEAGESP - Araraquara;mar/19;3, 51
260;BRÓCOLOS;KG;CEAGESP - Araraquara;abr/19;3, 81
261;BRÓCOLOS;KG;CEAGESP - Araraquara;mai/19;3, 63
262;BRÓCOLOS;KG;CEAGESP - Araraquara;jun/19;3, 10
263;BRÓCOLOS;KG;CEAGESP - Araraquara;jul/19;1, 98
264;BRÓCOLOS;KG;CEAGESP - Araraquara;ago/19;1, 93
265;BRÓCOLOS;KG;CEAGESP - Araraquara;set/19;2, 00
266;BRÓCOLOS;KG;CEAGESP - Araraquara;out/19;2, 07
267;BRÓCOLOS;KG;CEAGESP - Araraquara;nov/19;2, 22
268;BRÓCOLOS;KG;CEAGESP - Araraquara;dez/19;2, 87
269;BRÓCOLOS;KG;CEAGESP - Araraquara;jan/20;3, 17
270;BRÓCOLOS;KG;CEAGESP - Araraquara;fev/20;3, 17
271;BRÓCOLOS;KG;CEAGESP - Araraquara;mar/20;2, 55
272;BRÓCOLOS;KG;CEAGESP - Araraquara;abr/20;2, 50
273;BRÓCOLOS;KG;CEAGESP - Araraquara;mai/20;6, 68
274;BRÓCOLOS;KG;CEAGESP - Araraquara;jun/20;3, 90
275;BRÓCOLOS;KG;CEAGESP - Araraquara;jul/20;3, 04
276;BRÓCOLOS;KG;CEAGESP - Araraquara;ago/20;3, 06
277;BRÓCOLOS;KG;CEAGESP - Araraquara;set/20;3, 71
278;BRÓCOLOS;KG;CEAGESP - Araraquara;out/20;3, 73
279;BRÓCOLOS;KG;CEAGESP - Araraquara;nov/20;3, 77
280;BRÓCOLOS;KG;CEAGESP - Araraquara;dez/20;5, 75
281;BRÓCOLOS;KG;CEAGESP - Bauru;ago/06;0, 69
282;BRÓCOLOS;KG;CEAGESP - Bauru;set/06;0, 95
283;BRÓCOLOS;KG;CEAGESP - Bauru;out/06;0, 85
284;BRÓCOLOS;KG;CEAGESP - Bauru;jan/07;1, 56
285;BRÓCOLOS;KG;CEAGESP - Bauru;set/07;0, 68
286;BRÓCOLOS;KG;CEAGESP - Bauru;nov/07;0, 79
287;BRÓCOLOS;KG;CEAGESP - Bauru;dez/07;0, 83
288;BRÓCOLOS;KG;CEAGESP - Bauru;mai/08;1, 65
289;BRÓCOLOS;KG;CEAGESP - Bauru;nov/09;1, 34
290;BRÓCOLOS;KG;CEAGESP - Bauru;dez/09;1, 34
291;BRÓCOLOS;KG;CEAGESP - Bauru;jan/10;1, 34
292;BRÓCOLOS;KG;CEAGESP - Bauru;fev/10;1, 34
293;BRÓCOLOS;KG;CEAGESP - Bauru;mar/10;1, 34
294;BRÓCOLOS;KG;CEAGESP - Bauru;abr/10;1, 34
295;BRÓCOLOS;KG;CEAGESP - Bauru;mai/10;1, 34
296;BRÓCOLOS;KG;CEAGESP - Bauru;jun/10;1, 34
297;BRÓCOLOS;KG;CEAGESP - Bauru;jul/10;1, 34
298;BRÓCOLOS;KG;CEAGESP - Bauru;ago/10;1, 34
299;BRÓCOLOS;KG;CEAGESP - Bauru;nov/12;1, 35
300;BRÓCOLOS;KG;CEAGESP - Bauru;dez/12;1, 16
301;BRÓCOLOS;KG;CEAGESP - Bauru;jan/13;1, 80
302;BRÓCOLOS;KG;CEAGESP - Bauru;fev/13;2, 09
303;BRÓCOLOS;KG;CEAGESP - Bauru;mar/13;2, 09
304;BRÓCOLOS;KG;CEAGESP - Bauru;abr/13;2, 09
305;BRÓCOLOS;KG;CEAGESP - Bauru;mai/13;2, 09
306;BRÓCOLOS;KG;CEAGESP - Bauru;jun/13;2, 09
307;BRÓCOLOS;KG;CEAGESP - Bauru;jul/13;2, 09
308;BRÓCOLOS;KG;CEAGESP - Bauru;ago/13;2, 08
309;BRÓCOLOS;KG;CEAGESP - Bauru;set/13;1, 88
310;BRÓCOLOS;KG;CEAGESP - Bauru;out/13;1, 72
311;BRÓCOLOS;KG;CEAGESP - Bauru;nov/13;1, 72
312;BRÓCOLOS;KG;CEAGESP - Bauru;dez/13;1, 72
313;BRÓCOLOS;KG;CEAGESP - Bauru;jan/14;1, 72
314;BRÓCOLOS;KG;CEAGESP - Bauru;fev/14;1, 72
315;BRÓCOLOS;KG;CEAGESP - Bauru;mar/14;1, 72
316;BRÓCOLOS;KG;CEAGESP - Bauru;abr/14;1, 72
317;BRÓCOLOS;KG;CEAGESP - Bauru;mai/14;1, 72
318;BRÓCOLOS;KG;CEAGESP - Bauru;jun/14;2, 22
319;BRÓCOLOS;KG;CEAGESP - Bauru;jul/14;2, 29
320;BRÓCOLOS;KG;CEAGESP - Bauru;ago/14;1, 99
321;BRÓCOLOS;KG;CEAGESP - Bauru;set/14;1, 63
322;BRÓCOLOS;KG;CEAGESP - Bauru;out/14;1, 63
323;BRÓCOLOS;KG;CEAGESP - Bauru;nov/14;1, 69
324;BRÓCOLOS;KG;CEAGESP - Bauru;dez/14;1, 69
325;BRÓCOLOS;KG;CEAGESP - Bauru;jan/15;1, 82
326;BRÓCOLOS;KG;CEAGESP - Bauru;fev/15;2, 13
327;BRÓCOLOS;KG;CEAGESP - Bauru;mar/15;2, 13
328;BRÓCOLOS;KG;CEAGESP - Bauru;abr/15;2, 13
329;BRÓCOLOS;KG;CEAGESP - Bauru;mai/15;2, 09
330;BRÓCOLOS;KG;CEAGESP - Bauru;jun/15;2, 03
331;BRÓCOLOS;KG;CEAGESP - Bauru;jul/15;2, 11
332;BRÓCOLOS;KG;CEAGESP - Bauru;ago/15;1, 72
333;BRÓCOLOS;KG;CEAGESP - Bauru;set/15;1, 72
334;BRÓCOLOS;KG;CEAGESP - Bauru;out/15;1, 72
335;BRÓCOLOS;KG;CEAGESP - Bauru;nov/15;1, 72
336;BRÓCOLOS;KG;CEAGESP - Bauru;dez/15;1, 72
337;BRÓCOLOS;KG;CEAGESP - Bauru;jan/16;3, 07
338;BRÓCOLOS;KG;CEAGESP - Bauru;fev/16;5, 31
339;BRÓCOLOS;KG;CEAGESP - Bauru;mar/16;5, 31
340;BRÓCOLOS;KG;CEAGESP - Bauru;abr/16;5, 31
341;BRÓCOLOS;KG;CEAGESP - Bauru;mai/16;4, 69
342;BRÓCOLOS;KG;CEAGESP - Bauru;jun/16;3, 19
343;BRÓCOLOS;KG;CEAGESP - Bauru;jul/16;3, 19
344;BRÓCOLOS;KG;CEAGESP - Bauru;ago/16;3, 13
345;BRÓCOLOS;KG;CEAGESP - Bauru;set/16;2, 81
346;BRÓCOLOS;KG;CEAGESP - Bauru;out/16;2, 08
347;BRÓCOLOS;KG;CEAGESP - Bauru;nov/16;1, 72
348;BRÓCOLOS;KG;CEAGESP - Bauru;dez/16;1, 72
349;BRÓCOLOS;KG;CEAGESP - Bauru;jan/17;1, 72
350;BRÓCOLOS;KG;CEAGESP - Bauru;fev/17;2, 03
351;BRÓCOLOS;KG;CEAGESP - Bauru;mar/17;2, 03
352;BRÓCOLOS;KG;CEAGESP - Bauru;abr/17;2, 03
353;BRÓCOLOS;KG;CEAGESP - Bauru;mai/17;2, 03
354;BRÓCOLOS;KG;CEAGESP - Bauru;jun/17;2, 03
355;BRÓCOLOS;KG;CEAGESP - Bauru;jul/17;2, 03
356;BRÓCOLOS;KG;CEAGESP - Bauru;ago/17;2, 03
357;BRÓCOLOS;KG;CEAGESP - Bauru;set/17;2, 03
358;BRÓCOLOS;KG;CEAGESP - Bauru;out/17;2, 03
359;BRÓCOLOS;KG;CEAGESP - Bauru;nov/17;2, 03
360;BRÓCOLOS;KG;CEAGESP - Bauru;dez/17;2, 03
361;BRÓCOLOS;KG;CEAGESP - Bauru;jan/18;2, 03
362;BRÓCOLOS;KG;CEAGESP - Bauru;fev/18;2, 03
363;BRÓCOLOS;KG;CEAGESP - Bauru;mar/18;2, 03
364;BRÓCOLOS;KG;CEAGESP - Bauru;abr/18;2, 44
365;BRÓCOLOS;KG;CEAGESP - Bauru;mai/18;2, 75
366;BRÓCOLOS;KG;CEAGESP - Bauru;jun/18;2, 75
367;BRÓCOLOS;KG;CEAGESP - Bauru;jul/18;2, 75
